id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"3181-Genevieve-Ln,-Prosper,-TX-75078","3181 Genevieve Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4,3415,11500,2024,935000,32,273.79,0.297,1,0.0,0
"250-Orion-Dr,-Prosper,-TX-75078","250 Orion Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,6.5,4488,,2026,1399950,32,311.93,,5,3.32,2
"1510-Beverly-Dr,-Prosper,-TX-75078","1510 Beverly Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,,2894,,,903900,32,312.34,,6,-16.76,3
"2500-Fountain-St,-Prosper,-TX-75078","2500 Fountain St, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4900,,,1199900,31,244.88,,1,0.0,0
"2491-Stonybrook-Dr,-Prosper,-TX-75078","2491 Stonybrook Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,4446,10890,2012,800000,32,179.94,0.4083,4,-3.03,1
"641-Country-Brook-Ln,-Prosper,-TX-75078","641 Country Brook Ln, Prosper, TX 75078",75078,Single Family,Standard,5,5,4665,11587,2017,1500000,31,321.54,0.4026,1,0.0,0
"351-Wildwood-Ln,-Prosper,-TX-75078","351 Wildwood Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3664,,,1264900,31,345.22,,1,0.0,0
"920-Waterview-Dr,-Prosper,-TX-75078","920 Waterview Dr, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,4490,9017,2020,800000,30,178.17,0.4979,1,0.0,0
"290-Twilight-Dr,-Prosper,-TX-75078","290 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4579,,,1203900,29,262.92,,1,0.0,0
"2641-Archgate-Ct,-Prosper,-TX-75078","2641 Archgate Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,6.5,4488,13939,2026,1575000,29,350.94,0.322,1,0.0,0
"3661-Whimbrel-Ct,-Prosper,-TX-75078","3661 Whimbrel Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4499,,2026,1274900,39,283.37,,1,0.0,0
"1332-Hudson-Ln,-Prosper,-TX-75078","1332 Hudson Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3183,7841,2016,669000,39,210.18,0.4059,1,0.0,0
"4901-Choirs-Dr,-Prosper,-TX-75078","4901 Choirs Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,7,4950,,,1319900,38,266.65,,1,0.0,0
"4300-Old-Rosebud-Ln,-Prosper,-TX-75078","4300 Old Rosebud Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,5.5,3757,,2026,869900,37,231.54,,7,6.49,3
"4108-Meander-Way,-Prosper,-TX-75078","4108 Meander Way, Prosper, TX 75078",75078,Single Family,New Construction,5,6,4703,,,1264900,36,268.96,,1,0.0,0
"4820-Choirs-Dr,-Prosper,-TX-75078","4820 Choirs Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4216,,,1216900,36,288.64,,1,0.0,0
"2671-Live-Oak-Ln,-Prosper,-TX-75078","2671 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,4.5,4063,,2026,1302880,35,320.67,,1,0.0,0
"4110-Mill-Pond-Dr,-Prosper,-TX-75078","4110 Mill Pond Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2760,8668,2024,719000,36,260.51,0.3184,1,0.0,0
"16133-Plum-Ct,-Prosper,-TX-75078","16133 Plum Ct, Prosper, TX 75078",75078,Single Family,Standard,5,4,3841,5881,2018,649900,35,169.2,0.6531,2,-7.01,1
"4560-Silver-Spur-Dr,-Prosper,-TX-75078","4560 Silver Spur Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4828,9888,2022,1214900,35,251.64,0.4883,2,10.95,0
"2691-Compton-Ct,-Prosper,-TX-75078","2691 Compton Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,6,4337,9017,2026,1033790,28,238.37,0.481,1,0.0,0
"751-Devonshire-Ct,-Prosper,-TX-75078","751 Devonshire Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3225,10062,2016,664900,29,206.17,0.3205,2,-8.29,1
"1611-Chisholm-Trl,-Prosper,-TX-75078","1611 Chisholm Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4640,14854,2015,899000,29,193.75,0.3124,3,-8.16,2
"3080-Eleanor-Dr,-Prosper,-TX-75078","3080 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317,,,569990,28,246.0,,2,1.79,0
"2141-Normandy-Cir,-Prosper,-TX-75078","2141 Normandy Cir, Prosper, TX 75078",75078,Single Family,Standard,4,4,3436,10803,2019,1175000,28,341.97,0.3181,1,0.0,0
"1731-Autumnwood-Ct,-Prosper,-TX-75078","1731 Autumnwood Ct, Prosper, TX 75078",75078,Single Family,Standard,5,6,4324,21344,2019,1695000,27,392.0,0.2026,1,0.0,0
"1761-Elmhurst-Ct,-Prosper,-TX-75078","1761 Elmhurst Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4021,45085,2004,1150000,28,286.0,0.0892,1,0.0,0
"1341-Cedar-Lake-Dr,-Prosper,-TX-75078","1341 Cedar Lake Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2,2818,16553,2005,629000,28,223.21,0.1702,1,0.0,0
"831-Orchard-Dr,-Prosper,-TX-75078","831 Orchard Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3880,7797,2019,836000,34,215.46,0.4976,1,0.0,0
"1305-Corona-Ct,-Prosper,-TX-75078","1305 Corona Ct, Prosper, TX 75078",75078,Single Family,Standard,3,2,1890,6804,2014,449999,34,238.09,0.2778,1,0.0,0
"15713-Canyon-Rdg,-Prosper,-TX-75078","15713 Canyon Rdg, Prosper, TX 75078",75078,Single Family,Standard,4,3,2926,6098,2016,599000,34,204.72,0.4798,1,0.0,0
"3761-Maxdale-Dr,-Prosper,-TX-75078","3761 Maxdale Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2642,9104,2019,874900,34,331.15,0.2902,1,0.0,0
"4740-Zelder-St,-Prosper,-TX-75078","4740 Zelder St, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,4368,10803,2025,1350000,33,309.07,0.4043,1,0.0,0
"15500-City-Garden-Ln,-Prosper,-TX-75078","15500 City Garden Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3,2949,9540,2016,575000,33,194.98,0.3091,2,-1.71,1
"2320-Macy-Way,-Prosper,-TX-75078","2320 Macy Way, Prosper, TX 75078",75078,Single Family,Standard,4,3,2525,6882,2023,699000,27,276.83,0.3669,1,0.0,0
"4280-Whitley-Place-Dr,-Prosper,-TX-75078","4280 Whitley Place Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4491,11761,2012,999900,27,222.65,0.3819,1,0.0,0
"560-Featherstone-Ln,-Prosper,-TX-75078","560 Featherstone Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,4838,15115,2018,975000,27,201.53,0.3201,1,0.0,0
"1301-Packsaddle-Trl,-Prosper,-TX-75078","1301 Packsaddle Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4,4290,10960,2013,899000,26,209.56,0.3914,1,0.0,0
"2721-Old-Shire-Path-Rd,-Prosper,-TX-75078","2721 Old Shire Path Rd, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3709,6970,2017,949000,26,255.86,0.5321,1,0.0,0
"2831-Winfrey-Point-St,-Prosper,-TX-75078","2831 Winfrey Point St, Prosper, TX 75078",75078,Single Family,New Construction,4,4,3438,6098,2026,799000,26,232.4,0.5638,2,-5.89,1
"170-Bryan-St,-Prosper,-TX-75078","170 Bryan St, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3265,13939,2005,800000,26,245.02,0.2342,1,0.0,0
"182-Springbrook-Dr,-Prosper,-TX-75078","182 Springbrook Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4053,10019,2012,824900,26,203.53,0.4045,1,0.0,0
"2561-Miles-St,-Prosper,-TX-75078","2561 Miles St, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4800,,,1412900,25,294.35,,1,0.0,0
"2760-Wickford-Ct,-Prosper,-TX-75078","2760 Wickford Ct, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3520,,2026,971170,25,275.9,,1,0.0,0
"2630-Harvest-Ln,-Prosper,-TX-75078","2630 Harvest Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,5,3433,,2026,992746,23,289.18,,2,5.24,0
"2961-Eleanor-Dr,-Prosper,-TX-75078","2961 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317,,,579990,23,250.32,,2,1.4,0
"1820-Blue-Forest-Dr,-Prosper,-TX-75078","1820 Blue Forest Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3174,43560,2006,1200000,25,378.07,0.0729,1,0.0,0
"1031-Keller-Dr,-Prosper,-TX-75078","1031 Keller Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,7,4537,,,1179900,24,260.06,,1,0.0,0
"208-E-7th-St,-Prosper,-TX-75078","208 E 7th St, Prosper, TX 75078",75078,Single Family,Standard,3,1.5,1343,13939,1977,450000,23,335.07,0.0963,3,-18.18,2
"1530-Fairmont-Dr,-Prosper,-TX-75078","1530 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3362,11326,2025,1010000,24,300.42,0.2968,2,-6.47,1
"2701-Compton-Ct,-Prosper,-TX-75078","2701 Compton Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4231,,2026,1014990,23,239.89,,1,0.0,0
"3780-Newburn-St,-Prosper,-TX-75078","3780 Newburn St, Prosper, TX 75078",75078,Single Family,Standard,4,3,3348,8668,2020,875000,33,261.35,0.3862,1,0.0,0
"921-Hibiscus-Ct,-Prosper,-TX-75078","921 Hibiscus Ct, Prosper, TX 75078",75078,Single Family,New Construction,6,6.5,6319,,,1779783,31,281.66,,1,0.0,0
"3728-Meander-Way,-Prosper,-TX-75078","3728 Meander Way, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,4471,,,1149900,30,257.19,,1,0.0,0
"2921-Renmuir-Dr,-Prosper,-TX-75078","2921 Renmuir Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2837,7797,2019,599900,29,211.46,0.3639,2,-7.69,1
"4160-Silver-Spur-Dr,-Prosper,-TX-75078","4160 Silver Spur Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,3537,7275,2021,850000,29,240.32,0.4862,1,0.0,0
"4517-Lamplights-Dr,-Prosper,-TX-75078","4517 Lamplights Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2249,2919,2025,390990,27,173.85,0.7705,4,-12.72,2
"921-Partridge-Rd,-Prosper,-TX-75078","921 Partridge Rd, Prosper, TX 75078",75078,Single Family,New Construction,5,,4182,,,944000,27,225.73,,9,-5.51,4
"321-Pecan-Trl,-Prosper,-TX-75078","321 Pecan Trl, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4635,13068,2025,1600000,27,345.2,0.3547,1,0.0,0
"4510-Mill-Branch-Dr,-Prosper,-TX-75078","4510 Mill Branch Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3512,12981,2018,2850000,27,811.5,0.2705,1,0.0,0
"4511-Walnut-Grove-Ln,-Prosper,-TX-75078","4511 Walnut Grove Ln, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3583,12153,2022,999000,27,278.82,0.2948,3,-16.68,2
"1000-Speargrass-Ln,-Prosper,-TX-75078","1000 Speargrass Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,3498,7144,2021,769000,27,219.84,0.4896,1,0.0,0
"4513-Lamplights-Dr,-Prosper,-TX-75078","4513 Lamplights Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2074,,,378990,26,182.73,,2,-5.96,1
"1020-Hackberry-Dr,-Prosper,-TX-75078","1020 Hackberry Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4814,10454,2026,1279000,26,265.68,0.4605,1,0.0,0
"1070-Adair-Rd,-Prosper,-TX-75078","1070 Adair Rd, Prosper, TX 75078",75078,Single Family,Standard,4,3,3286,7754,2023,799000,26,243.15,0.4238,1,0.0,0
"4441-Cotton-Belt-Dr,-Prosper,-TX-75078","4441 Cotton Belt Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3595,17380,2020,1250000,26,347.71,0.2068,1,0.0,0
"3610-Bluebell-Ln,-Prosper,-TX-75078","3610 Bluebell Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,,4422,,,1099000,23,248.53,,11,14.84,5
"4565-Lamplights-Dr,-Prosper,-TX-75078","4565 Lamplights Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,,2249,,,506990,23,225.43,,3,10.94,0
"3400-Poppy-Pl,-Prosper,-TX-75078","3400 Poppy Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4671,10454,2026,1249000,22,267.39,0.4468,1,0.0,0
"1121-Crescent-Ln,-Prosper,-TX-75078","1121 Crescent Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3593,,2026,938000,21,261.06,,10,26.08,4
"5501-Manitou-Dr,-Prosper,-TX-75078","5501 Manitou Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2,2279,6795,2008,475000,21,208.42,0.3354,1,0.0,0
"2740-Live-Oak-Ln,-Prosper,-TX-75078","2740 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4446,,2026,1299990,20,292.4,,1,0.0,0
"2131-Normandy-Cir,-Prosper,-TX-75078","2131 Normandy Cir, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3795,10280,2020,1060000,23,279.31,0.3692,1,0.0,0
"3040-Corvara-Dr,-Prosper,-TX-75078","3040 Corvara Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317,,,566990,22,244.71,,1,0.0,0
"391-Williamsburg-Pl,-Prosper,-TX-75078","391 Williamsburg Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4509,,,1349000,22,299.18,,1,0.0,0
"1561-Pepperdine-Pl,-Prosper,-TX-75078","1561 Pepperdine Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3941,12502,2026,924000,22,234.46,0.3152,2,-2.73,1
"811-Shackleford-Ln,-Prosper,-TX-75078","811 Shackleford Ln, Prosper, TX 75078",75078,Single Family,Standard,5,6.5,5516,12589,2018,1725000,22,312.73,0.4382,1,0.0,0
"3042-Corvara-Dr,-Prosper,-TX-75078","3042 Corvara Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2301,,,567990,21,246.84,,1,0.0,0
"2963-Eleanor-Dr,-Prosper,-TX-75078","2963 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2041,,,559990,21,274.37,,1,0.0,0
"151-Pomona-Crk,-Prosper,-TX-75078","151 Pomona Crk, Prosper, TX 75078",75078,Townhouse,New Construction,2,2,1650,,2026,524990,21,318.18,,1,0.0,0
"2630-Live-Oak-Ln,-Prosper,-TX-75078","2630 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3522,,,1099900,20,312.29,,2,-11.65,1
"941-Webb-Ln,-Prosper,-TX-75078","941 Webb Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3461,10237,2022,1200000,20,346.72,0.3381,1,0.0,0
"15920-Alvarado-Dr,-Prosper,-TX-75078","15920 Alvarado Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2431,4400,2006,419000,20,172.36,0.5525,1,0.0,0
"3651-Whimbrel-Ct,-Prosper,-TX-75078","3651 Whimbrel Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4470,,2026,1249078,19,279.44,,1,0.0,0
"1541-Havenbrook-Ln,-Prosper,-TX-75078","1541 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3018,9975,2013,664900,20,220.31,0.3026,4,-8.29,2
"1001-Willowgate-Dr,-Prosper,-TX-75078","1001 Willowgate Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3812,16117,2002,698990,20,183.37,0.2365,1,0.0,0
"1540-Fairmont-Dr,-Prosper,-TX-75078","1540 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,5,4125,10616,2025,1050000,20,254.55,0.3886,3,-9.94,2
"2631-Winfrey-Point-St,-Prosper,-TX-75078","2631 Winfrey Point St, Prosper, TX 75078",75078,Single Family,New Construction,4,3,3287,6098,2026,829000,19,252.21,0.539,3,-5.69,2
"861-Manchester-Ave,-Prosper,-TX-75078","861 Manchester Ave, Prosper, TX 75078",75078,Single Family,Standard,3,3,2969,7144,2019,750000,20,252.61,0.4156,1,0.0,0
"341-Harrison-Ln,-Prosper,-TX-75078","341 Harrison Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4759,12981,2026,1500000,19,315.19,0.3666,2,9.73,0
"1440-Winding-Creek-Rd,-Prosper,-TX-75078","1440 Winding Creek Rd, Prosper, TX 75078",75078,Single Family,Standard,5,6,6122,117699,2001,2899000,20,473.54,0.052,1,0.0,0
"1470-Havenbrook-Ln,-Prosper,-TX-75078","1470 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3546,10019,2015,765000,20,215.74,0.3539,1,0.0,0
"2941-Eleanor-Dr,-Prosper,-TX-75078","2941 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2317,,,552990,19,238.67,,1,0.0,0
"851-White-River-Dr,-Prosper,-TX-75078","851 White River Dr, Prosper, TX 75078",75078,Single Family,Standard,6,4,3663,10890,2010,699000,19,190.83,0.3364,2,-1.55,1
"1551-Fairmont-Dr,-Prosper,-TX-75078","1551 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,3.5,2894,12632,2025,970000,19,335.18,0.2291,4,-8.14,2
"2890-Bluegill-Ln,-Prosper,-TX-75078","2890 Bluegill Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3448,6621,2020,795000,19,230.57,0.5208,3,-9.14,2
"4250-Mill-Branch-Dr,-Prosper,-TX-75078","4250 Mill Branch Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,3895,10411,2021,875000,19,224.65,0.3741,5,-12.41,3
"800-Agave-Dr,-Prosper,-TX-75078","800 Agave Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2,2498,8233,2020,660000,19,264.21,0.3034,1,0.0,0
"841-Rosso-Dr,-Prosper,-TX-75078","841 Rosso Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3893,,2026,999990,18,256.87,,2,-7.07,1
"2541-Canary-Grass-Ln,-Prosper,-TX-75078","2541 Canary Grass Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3294,7623,2020,699000,18,212.2,0.4321,1,0.0,0
"1650-Chisholm-Trl,-Prosper,-TX-75078","1650 Chisholm Trl, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4042,13852,2016,750000,19,185.55,0.2918,2,-10.61,1
"2201-Arbol-Way,-Prosper,-TX-75078","2201 Arbol Way, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4445,10106,2013,810000,18,182.23,0.4398,1,0.0,0
"2640-Live-Oak-Ln,-Prosper,-TX-75078","2640 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4221,,,1249900,17,296.11,,3,-3.85,1
"981-Georgetown-Pl,-Prosper,-TX-75078","981 Georgetown Pl, Prosper, TX 75078",75078,Single Family,New Construction,6,4,3977,,2025,1009950,17,253.95,,1,0.0,0
"1661-Pepperdine-Pl,-Prosper,-TX-75078","1661 Pepperdine Pl, Prosper, TX 75078",75078,Single Family,New Construction,6,4,3977,,2025,998950,17,251.18,,1,0.0,0
"590-Harrison-Ln,-Prosper,-TX-75078","590 Harrison Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,5266,,,1599000,17,303.65,,1,0.0,0
"1700-Pepperdine-Pl,-Prosper,-TX-75078","1700 Pepperdine Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3878,,2025,998950,16,257.59,,1,0.0,0
"2201-Bradford-Dr,-Prosper,-TX-75078","2201 Bradford Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2,2699,43560,1999,735000,16,272.32,0.062,2,6.52,0
"2943-Eleanor-Dr,-Prosper,-TX-75078","2943 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2163,,,544990,15,251.96,,1,0.0,0
"1741-Kyle-Ct,-Prosper,-TX-75078","1741 Kyle Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,,4363,,,1189990,16,272.75,,7,0.85,2
"910-Keller-Dr,-Prosper,-TX-75078","910 Keller Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4449,,,1199900,14,269.7,,1,0.0,0
"961-Georgetown-Pl,-Prosper,-TX-75078","961 Georgetown Pl, Prosper, TX 75078",75078,Single Family,New Construction,6,4,4177,,2026,1019950,14,244.18,,1,0.0,0
"820-Shackleford-Ln,-Prosper,-TX-75078","820 Shackleford Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3784,12589,2019,1295000,14,342.23,0.3006,1,0.0,0
"2720-Acie-Ln,-Prosper,-TX-75078","2720 Acie Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4065,,2026,968705,14,238.3,,2,-4.81,1
"2670-Sassafrass-Ct,-Prosper,-TX-75078","2670 Sassafrass Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,3748,,2026,950000,14,253.47,,1,0.0,0
"600-Thompson-St,-Prosper,-TX-75078","600 Thompson St, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4543,,,1349000,14,296.94,,3,-5.33,2
"251-Twilight-Dr,-Prosper,-TX-75078","251 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3080,,,999900,13,324.64,,4,-8.34,2
"2058-Wimberley-Dr,-Prosper,-TX-75078","2058 Wimberley Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2532,6098,2024,599000,13,236.57,0.4152,4,-23.22,3
"301-Florence-Dr,-Prosper,-TX-75078","301 Florence Dr, Prosper, TX 75078",75078,Single Family,Standard,3,3,3003,7492,2023,850000,13,283.05,0.4008,1,0.0,0
"180-Crown-Colony-Dr,-Prosper,-TX-75078","180 Crown Colony Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3561,10019,2007,679900,13,190.93,0.3554,1,0.0,0
"2780-Winfrey-Point-St,-Prosper,-TX-75078","2780 Winfrey Point St, Prosper, TX 75078",75078,Single Family,New Construction,4,3.5,3264,6098,2026,861000,12,263.79,0.5353,1,0.0,0
"3510-Amberwood-Ln,-Prosper,-TX-75078","3510 Amberwood Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4,4597,174240,2001,2299900,13,500.3,0.0264,2,-6.13,1
"2700-Archgate-Ct,-Prosper,-TX-75078","2700 Archgate Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,4.5,4063,,2027,1298703,17,319.64,,1,0.0,0
"3460-Poppy-Pl,-Prosper,-TX-75078","3460 Poppy Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,5183,,,1565326,16,302.01,,1,0.0,0
"16429-Stillhouse-Hollow-Ct,-Prosper,-TX-75078","16429 Stillhouse Hollow Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2554,5489,2016,499000,16,195.38,0.4653,1,0.0,0
"2540-Harpole-Rd,-Prosper,-TX-75078","2540 Harpole Rd, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4182,,2026,999990,16,239.12,,1,0.0,0
"4211-Walnut-Grove-Ln,-Prosper,-TX-75078","4211 Walnut Grove Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3451,7144,2021,869000,15,251.81,0.4831,1,0.0,0
"16721-Millenium-Park-Pl,-Prosper,-TX-75078","16721 Millenium Park Pl, Prosper, TX 75078",75078,Single Family,Standard,5,4,3476,11413,2016,599900,14,172.58,0.3046,2,-9.38,1
"2480-Harpole-Rd,-Prosper,-TX-75078","2480 Harpole Rd, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3893,,2026,929990,13,238.89,,1,0.0,0
"1260-Packsaddle-Trl,-Prosper,-TX-75078","1260 Packsaddle Trl, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3656,11369,2011,874900,12,239.31,0.3216,1,0.0,0
"2090-Windomere-Dr,-Prosper,-TX-75078","2090 Windomere Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,5613,13504,2020,1600000,12,285.05,0.4157,1,0.0,0
"1031-Fox-Bend-Way,-Prosper,-TX-75078","1031 Fox Bend Way, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4933,16771,2013,1074999,12,217.92,0.2941,2,-0.46,1
"1041-White-Crest-Ln,-Prosper,-TX-75078","1041 White Crest Ln, Prosper, TX 75078",75078,Single Family,Standard,5,6,4417,12023,2014,959000,12,217.12,0.3674,1,0.0,0
"2731-Douglas-Ln,-Prosper,-TX-75078","2731 Douglas Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4330,,2026,1096220,11,253.17,,1,0.0,0
"4550-Honeyvine-Ln,-Prosper,-TX-75078","4550 Honeyvine Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,5164,13765,2015,1389000,13,268.98,0.3752,2,-4.21,1
"16509-Dry-Creek-Blvd,-Prosper,-TX-75078","16509 Dry Creek Blvd, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2804,5837,2017,600000,13,213.98,0.4804,1,0.0,0
"1571-Temple-Ct,-Prosper,-TX-75078","1571 Temple Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,4.5,4125,11326,2026,1040000,11,252.12,0.3642,1,0.0,0
"1711-Wichita-Dr,-Prosper,-TX-75078","1711 Wichita Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4640,12632,2019,1190000,10,256.47,0.3673,1,0.0,0
"3931-Marigold-Ln,-Prosper,-TX-75078","3931 Marigold Ln, Prosper, TX 75078",75078,Townhouse,Standard,2,2,1366,4704,2021,395000,13,289.17,0.2904,1,0.0,0
"2750-Live-Oak-Ln,-Prosper,-TX-75078","2750 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,4.5,3628,,2026,1150990,12,317.25,,1,0.0,0
"5650-Lincolnwood-Dr,-Prosper,-TX-75078","5650 Lincolnwood Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2263,7492,2009,336000,12,148.48,0.3021,2,1.82,0
"2700-Live-Oak-Ln,-Prosper,-TX-75078","2700 Live Oak Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,5.5,3703,11874,2026,1049995,11,283.55,0.3119,1,0.0,0
"991-Waterview-Dr,-Prosper,-TX-75078","991 Waterview Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2668,10846,2017,685000,10,256.75,0.246,2,0.75,0
"981-Stanford-Ln,-Prosper,-TX-75078","981 Stanford Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3940,12502,2024,927406,10,235.38,0.3151,1,0.0,0
"1321-Duke-Dr,-Prosper,-TX-75078","1321 Duke Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3960,13068,2024,889950,10,224.73,0.303,1,0.0,0
