id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"1713-Battersea-Way,-Celina,-TX-75009","1713 Battersea Way, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,3094.0,10019,2026.0,649900.0,50.0,210.05,0.3088,1.0,0.0,0.0,48.1,62.7,11.6,45.9,0.7,397
"6404-Cheshire-St,-Celina,-TX-76227","6404 Cheshire St, Celina, TX 76227",76227,Single Family,Standard,4,2.5,2738.0,5750,2019.0,419900.0,50.0,153.36,0.4762,1.0,0.0,0.0,85.7,20.0,0.0,45.6,-10.5,35
"1960-Tapadero-Ln,-Celina,-TX-75009","1960 Tapadero Ln, Celina, TX 75009",75009,Single Family,Standard,5,4.5,4135.0,46783,2015.0,1020000.0,97.0,246.67,0.0884,1.0,0.0,0.0,22.4,94.2,11.6,45.4,18.3,397
"5825-County-Rd,-173,-Celina,-TX-75009","5825 County Rd, 173, Celina, TX 75009",75009,Single Family,Standard,5,4.5,10939.0,653400,2019.0,7695000.0,66.0,703.45,0.0167,3.0,-14.45,1.0,1.0,75.3,92.9,45.4,237.3,397
"2807-Wildwood-Ln,-Celina,-TX-75009","2807 Wildwood Ln, Celina, TX 75009",75009,Single Family,Standard,4,3,2923.0,43560,2008.0,650000.0,62.0,222.37,0.0671,1.0,0.0,0.0,39.0,72.8,11.6,45.4,6.6,397
"2437-Trailrunner-Dr,-Celina,-TX-75009","2437 Trailrunner Dr, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2313.0,5001,2026.0,480556.0,43.0,207.76,0.4625,1.0,0.0,0.0,51.4,56.9,11.6,45.4,-0.4,397
"3925-Harrisburg-Ln,-Celina,-TX-75009","3925 Harrisburg Ln, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3531.0,11238,2016.0,880000.0,28.0,249.22,0.3142,2.0,-16.63,1.0,19.9,48.9,95.5,45.2,19.5,397
"3426-Triple-Crown-St,-Celina,-TX-75009","3426 Triple Crown St, Celina, TX 75009",75009,Single Family,Standard,4,4,3668.0,7492,2018.0,878900.0,89.0,239.61,0.4896,1.0,0.0,0.0,25.4,88.9,11.6,44.9,14.9,397
"410-Firecrest-Ln,-Celina,-TX-75009","410 Firecrest Ln, Celina, TX 75009",75009,Single Family,Standard,4,2.5,1952.0,5401,2023.0,450000.0,77.0,230.53,0.3614,2.0,3.45,0.0,31.2,83.6,7.8,44.9,10.6,397
"9641-Country-Ln,-Celina,-TX-75009","9641 Country Ln, Celina, TX 75009",75009,Single Family,Standard,4,1.5,1887.0,108900,1985.0,424800.0,68.0,225.12,0.0173,1.0,0.0,0.0,35.3,75.8,11.6,44.7,8.0,397
"3452-Ashland-Ave,-Celina,-TX-75009","3452 Ashland Ave, Celina, TX 75009",75009,Single Family,Standard,4,3,2646.0,5663,2022.0,545000.0,39.0,205.97,0.4672,1.0,0.0,0.0,52.9,53.1,11.6,44.7,-1.2,397
"610-S-Arizona-Dr,-Celina,-TX-75009","610 S Arizona Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1940.0,11761,2009.0,389500.0,26.0,200.77,0.165,1.0,0.0,0.0,58.7,45.6,11.6,44.7,-3.7,397
"2100-Baxter-Rd,-Celina,-TX-75009","2100 Baxter Rd, Celina, TX 75009",75009,Single Family,New Construction,4,,3347.0,,0.0,566990.0,14.0,169.4,,24.0,10.1,11.0,88.2,12.1,3.8,44.7,-18.8,397
"2011-Lariat-Trl,-Celina,-TX-75009","2011 Lariat Trl, Celina, TX 75009",75009,Single Family,Standard,5,5.5,5414.0,47306,2007.0,1249000.0,75.0,230.7,0.1144,1.0,0.0,0.0,31.0,81.1,11.6,44.6,10.6,397
"5828-Painswick-Dr,-Celina,-TX-76227","5828 Painswick Dr, Celina, TX 76227",76227,Single Family,Standard,5,3.5,3731.0,7841,2021.0,639000.0,49.0,171.27,0.4758,2.0,-8.71,1.0,51.4,17.1,77.1,44.6,0.0,35
"805-Green-Heron-Rd,-Celina,-TX-75009","805 Green Heron Rd, Celina, TX 75009",75009,Single Family,New Construction,5,4.5,3652.0,,2026.0,631125.0,14.0,172.82,,1.0,0.0,0.0,84.4,12.1,11.6,44.5,-17.1,397
"405-Hummingbird-Dr,-Celina,-TX-75009","405 Hummingbird Dr, Celina, TX 75009",75009,Single Family,Standard,4,3,2061.0,6011,2022.0,510000.0,95.0,247.45,0.3429,1.0,0.0,0.0,21.9,92.2,11.6,44.4,18.7,397
"1025-E-Ownsby-Pkwy,-Celina,-TX-75009","1025 E Ownsby Pkwy, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3487.0,51401,2001.0,850000.0,89.0,243.76,0.0678,1.0,0.0,0.0,24.4,88.9,11.6,44.4,16.9,397
"2844-Holland-Ct,-Celina,-TX-75009","2844 Holland Ct, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2329.0,4617,2025.0,469000.0,29.0,201.37,0.5044,2.0,4.22,0.0,56.7,49.4,7.1,44.2,-3.4,397
"220-Cotton-Way,-Celina,-TX-75009","220 Cotton Way, Celina, TX 75009",75009,Single Family,New Construction,3,,1973.0,,0.0,331999.0,14.0,168.27,,3.0,538.46,0.0,88.9,12.1,0.0,44.2,-19.3,397
"2626-Twelve-Oaks-Ln,-Celina,-TX-75078","2626 Twelve Oaks Ln, Celina, TX 75078",75078,Single Family,Standard,6,5.5,7228.0,150282,2003.0,2490000.0,96.0,344.49,0.0481,3.0,-4.23,1.0,2.4,81.0,73.8,44.2,63.9,42
"217-Glade-Ln,-Celina,-TX-75009","217 Glade Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3,2733.0,,2026.0,450054.0,13.0,164.67,,1.0,0.0,0.0,92.9,0.0,11.6,44.1,-21.0,397
"1904-Sangallo-Ln,-Celina,-TX-75009","1904 Sangallo Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3,2575.0,,2026.0,449990.0,14.0,174.75,,1.0,0.0,0.0,83.1,12.1,11.6,44.0,-16.2,397
"3101-Casa-Blanca-St,-Celina,-TX-75009","3101 Casa Blanca St, Celina, TX 75009",75009,Single Family,New Construction,4,3,2781.0,,2026.0,549990.0,13.0,197.77,,3.0,-8.33,2.0,61.0,0.0,82.9,44.0,-5.2,397
"1635-Grove-Dr,-Celina,-TX-75009","1635 Grove Dr, Celina, TX 75009",75009,Single Family,Standard,5,4,3277.0,9845,2013.0,725000.0,55.0,221.24,0.3329,1.0,0.0,0.0,40.8,66.0,11.6,43.8,6.1,397
"2812-Geunine-Risk-Ct,-Celina,-TX-75009","2812 Geunine Risk Ct, Celina, TX 75009",75009,Single Family,New Construction,5,4.5,3481.0,8760,2026.0,776269.0,58.0,223.0,0.3974,1.0,0.0,0.0,37.8,69.8,11.6,43.7,6.9,397
"2721-Driftwood-Creek-Trl,-Celina,-TX-75078","2721 Driftwood Creek Trl, Celina, TX 75078",75078,Single Family,Standard,4,2.5,2564.0,10629,2016.0,517990.0,21.0,202.02,0.2412,2.0,-2.27,1.0,61.9,7.1,66.7,43.7,-3.9,42
"1414-Tucker-Pl,-Celina,-TX-75009","1414 Tucker Pl, Celina, TX 75009",75009,Single Family,Standard,7,6.5,5267.0,49658,2022.0,1950000.0,49.0,370.23,0.1061,4.0,-25.0,3.0,4.5,62.2,98.5,43.5,77.5,397
"6546-County-Rd,-1103,-Celina,-TX-75009","6546 County Rd, 1103, Celina, TX 75009",75009,Single Family,Standard,4,5,4210.0,89298,2023.0,1500000.0,54.0,356.29,0.0471,3.0,-14.29,1.0,5.0,64.7,92.4,43.4,70.9,397
"1713-Asbury-Ln,-Celina,-TX-75009","1713 Asbury Ln, Celina, TX 75009",75009,Single Family,New Construction,3,2,2024.0,,0.0,399900.0,13.0,197.58,,3.0,-5.88,1.0,61.2,0.0,79.1,43.4,-5.3,397
"2726-Salt-Creek-Way,-Celina,-TX-75078","2726 Salt Creek Way, Celina, TX 75078",75078,Single Family,Standard,4,3,2400.0,7187,2018.0,500000.0,60.0,208.33,0.3339,1.0,0.0,0.0,54.8,50.0,4.8,43.1,-0.9,42
"3245-Vaquero-Ln,---4A,-Celina,-TX-75009","3245 Vaquero Ln, # 4A, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2431.0,,2026.0,495000.0,14.0,203.62,,2.0,-1.0,1.0,54.9,12.1,70.5,43.0,-2.4,397
"314-Shire-Ln,-Celina,-TX-75009","314 Shire Ln, Celina, TX 75009",75009,Single Family,Standard,4,2,2254.0,10454,2005.0,399900.0,14.0,177.42,0.2156,1.0,0.0,0.0,81.1,12.1,11.6,43.0,-14.9,397
"1816-Greenwich-Ln,-Celina,-TX-75009","1816 Greenwich Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2911.0,,0.0,599900.0,13.0,206.08,,5.0,-17.36,3.0,52.6,0.0,96.5,43.0,-1.2,397
"1804-Abbott-Creek-Rd,-Celina,-TX-75009","1804 Abbott Creek Rd, Celina, TX 75009",75009,Single Family,New Construction,4,,3237.0,,0.0,527990.0,13.0,163.11,,24.0,15.54,9.0,94.2,0.0,2.5,42.9,-21.8,397
"435-Tommie-Lillian-Ln,-Celina,-TX-75009","435 Tommie Lillian Ln, Celina, TX 75009",75009,Single Family,Standard,4,2,1974.0,6011,2020.0,448000.0,61.0,226.95,0.3284,1.0,0.0,0.0,34.3,71.5,11.6,42.8,8.8,397
"2016-Tallulah-Gorge-Ct,-Celina,-TX-75009","2016 Tallulah Gorge Ct, Celina, TX 75009",75009,Single Family,New Construction,5,4,3251.0,,2026.0,670000.0,14.0,206.09,,3.0,-3.08,2.0,52.4,12.1,74.1,42.6,-1.2,397
"3519-Terrace-Way,-Celina,-TX-75009","3519 Terrace Way, Celina, TX 75009",75009,Single Family,Standard,5,5.5,4797.0,10367,2015.0,1030000.0,47.0,214.72,0.4627,1.0,0.0,0.0,43.6,58.7,11.6,42.5,3.0,397
"2980-Bandana-Dr,-Celina,-TX-75009","2980 Bandana Dr, Celina, TX 75009",75009,Single Family,Standard,3,3,3039.0,44954,2015.0,825000.0,41.0,271.47,0.0676,2.0,-8.33,1.0,14.1,55.4,82.9,42.3,30.2,397
"2900-Misty-Pond-Ct,-Celina,-TX-75009","2900 Misty Pond Ct, Celina, TX 75009",75009,Single Family,Standard,5,4,4148.0,7841,2023.0,1050000.0,40.0,253.13,0.529,2.0,-3.23,1.0,18.1,54.4,74.8,42.2,21.4,397
"1300-Stanford-Ln,-Celina,-TX-75009","1300 Stanford Ln, Celina, TX 75009",75009,Single Family,Standard,3,2,1787.0,12197,2003.0,443000.0,82.0,247.9,0.1465,1.0,0.0,0.0,21.2,86.1,11.6,42.0,18.9,397
"3395-Waverly-Dr,-Celina,-TX-75009","3395 Waverly Dr, Celina, TX 75009",75009,Single Family,Standard,5,4.5,4215.0,9322,2016.0,965000.0,61.0,228.94,0.4522,1.0,0.0,0.0,32.2,71.5,11.6,41.9,9.8,397
"4027-Heatherton-Dr,-Celina,-TX-75009","4027 Heatherton Dr, Celina, TX 75009",75009,Single Family,Standard,4,4.5,3877.0,7449,2021.0,985000.0,22.0,254.06,0.5205,2.0,-16.17,1.0,17.4,42.8,95.0,41.8,21.8,397
"2420-Liberty-Ct,-Celina,-TX-75009","2420 Liberty Ct, Celina, TX 75009",75009,Single Family,New Construction,4,,2480.0,,0.0,539990.0,14.0,217.74,,24.0,-14.56,11.0,42.1,12.1,93.2,41.8,4.4,397
"3201-Cavalry-Way,-Celina,-TX-75009","3201 Cavalry Way, Celina, TX 75009",75009,Single Family,Standard,3,2,1874.0,6098,2019.0,495000.0,96.0,264.14,0.3073,1.0,0.0,0.0,15.4,92.7,11.6,41.7,26.7,397
"3100-Greenbriar-Dr,-Celina,-TX-75009","3100 Greenbriar Dr, Celina, TX 75009",75009,Single Family,Standard,3,2.5,2207.0,6534,2023.0,518000.0,19.0,234.71,0.3378,2.0,-4.07,1.0,27.7,40.1,76.1,41.7,12.6,397
"1433-Corleone-Ln,-Celina,-TX-75009","1433 Corleone Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2608.0,,0.0,469990.0,14.0,180.21,,1.0,0.0,0.0,78.1,12.1,11.6,41.7,-13.6,397
"1825-Luxembourg-Ct,-Celina,-TX-75009","1825 Luxembourg Ct, Celina, TX 75009",75009,Single Family,New Construction,5,4.5,3397.0,7802,2026.0,724900.0,14.0,213.39,0.4354,3.0,-10.72,2.0,44.6,12.1,86.9,41.7,2.3,397
"1625-Asbury-Ln,-Celina,-TX-75009","1625 Asbury Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3,2454.0,,2026.0,515000.0,14.0,209.86,,2.0,-5.59,1.0,48.4,12.1,78.6,41.7,0.6,397
"1709-Yellow-Rose-Ct,-Celina,-TX-75009","1709 Yellow Rose Ct, Celina, TX 75009",75009,Single Family,New Construction,5,5.5,4539.0,,2026.0,773678.0,13.0,170.45,,1.0,0.0,0.0,86.9,0.0,11.6,41.4,-18.3,397
"4805-Impression-Ln,-Celina,-TX-75078","4805 Impression Ln, Celina, TX 75078",75078,Single Family,Standard,5,4.5,3537.0,6752,2024.0,825000.0,146.0,233.25,0.5238,1.0,0.0,0.0,21.4,88.1,4.8,41.4,10.9,42
"3921-Linear-Dr,-Celina,-TX-75078","3921 Linear Dr, Celina, TX 75078",75078,Single Family,Standard,4,4.5,3461.0,6490,2024.0,760000.0,76.0,219.59,0.5333,1.0,0.0,0.0,38.1,66.7,4.8,41.4,4.5,42
"2621-Champion-Way,-Celina,-TX-75009","2621 Champion Way, Celina, TX 75009",75009,Single Family,New Construction,5,,3366.0,,0.0,594950.0,14.0,176.75,,3.0,41.34,1.0,81.9,12.1,0.8,41.2,-15.2,397
"617-Ladybug-Trl,-Celina,-TX-75009","617 Ladybug Trl, Celina, TX 75009",75009,Single Family,New Construction,4,,2949.0,,0.0,524990.0,14.0,178.02,,25.0,11.23,12.0,80.4,12.1,3.5,41.1,-14.6,397
"1713-Giuliana-Way,-Celina,-TX-75009","1713 Giuliana Way, Celina, TX 75009",75009,Single Family,New Construction,3,2,1949.0,7405,2025.0,449980.0,58.0,230.88,0.2632,1.0,0.0,0.0,30.7,69.8,11.6,40.6,10.7,397
"3121-Ivywood-Pl,-Celina,-TX-75009","3121 Ivywood Pl, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3627.0,7231,2019.0,749900.0,21.0,206.75,0.5016,1.0,0.0,0.0,51.9,41.6,11.6,40.2,-0.9,397
"1412-Waterford-Dr,-Celina,-TX-75009","1412 Waterford Dr, Celina, TX 75009",75009,Single Family,New Construction,3,,2182.0,,0.0,401990.0,14.0,184.23,,19.0,0.5,7.0,75.3,12.1,10.6,40.2,-11.7,397
"1140-Hyssop-Dr,-Celina,-TX-75009","1140 Hyssop Dr, Celina, TX 75009",75009,Single Family,New Construction,4,2.5,2495.0,,2026.0,463615.0,14.0,185.82,,1.0,0.0,0.0,74.6,12.1,11.6,40.1,-10.9,397
"525-Yellowstone-Dr,-Celina,-TX-75009","525 Yellowstone Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1847.0,5793,2018.0,405900.0,39.0,219.76,0.3188,1.0,0.0,0.0,41.8,53.1,11.6,39.7,5.4,397
"2532-Blackpool-Ct,-Celina,-TX-75009","2532 Blackpool Ct, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3241.0,8581,2023.0,725000.0,44.0,223.7,0.3777,1.0,0.0,0.0,37.3,58.2,11.6,39.5,7.3,397
"2509-Fairweather-Dr,-Celina,-TX-75009","2509 Fairweather Dr, Celina, TX 75009",75009,Single Family,New Construction,3,2,1586.0,7841,2026.0,295990.0,14.0,186.63,0.2023,1.0,0.0,0.0,73.0,12.1,11.6,39.4,-10.5,397
"2944-Count-Fleet-Way,-Celina,-TX-75009","2944 Count Fleet Way, Celina, TX 75009",75009,Single Family,Standard,5,4.5,4080.0,12632,2023.0,1000000.0,68.0,245.1,0.323,1.0,0.0,0.0,23.2,75.8,11.6,39.3,17.5,397
"3512-Truro-St,-Celina,-TX-75009","3512 Truro St, Celina, TX 75009",75009,Single Family,Standard,4,3,3211.0,10890,2024.0,915000.0,90.0,284.96,0.2949,1.0,0.0,0.0,11.3,90.7,11.6,39.2,36.7,397
"2040-Bluestem-Rd,-Celina,-TX-75009","2040 Bluestem Rd, Celina, TX 75009",75009,Single Family,New Construction,4,3,2608.0,7867,2024.0,475990.0,14.0,182.51,0.3315,25.0,13.33,13.0,76.1,12.1,3.3,39.1,-12.5,397
"6127-Heron-Dr,-Celina,-TX-76227","6127 Heron Dr, Celina, TX 76227",76227,Single Family,Standard,5,3,2397.0,5750,2019.0,400000.0,61.0,166.88,0.4169,1.0,0.0,0.0,57.1,37.1,0.0,38.7,-2.6,35
"1843-Hollyhock-Dr,-Celina,-TX-75009","1843 Hollyhock Dr, Celina, TX 75009",75009,Single Family,Standard,4,4.5,3495.0,7405,2023.0,815000.0,55.0,233.19,0.472,1.0,0.0,0.0,29.0,66.0,11.6,38.5,11.8,397
"910-W-Bois-D-Arc-St,-Celina,-TX-75009","910 W Bois D Arc St, Celina, TX 75009",75009,Single Family,Standard,3,2,1748.0,12763,2006.0,400000.0,53.0,228.83,0.137,2.0,6.67,0.0,32.7,64.5,6.0,38.5,9.7,397
"1517-Snowdrop-Dr,-Celina,-TX-75078","1517 Snowdrop Dr, Celina, TX 75078",75078,Single Family,Standard,4,3,3017.0,6098,2018.0,670000.0,75.0,222.07,0.4948,1.0,0.0,0.0,33.3,64.3,4.8,38.5,5.6,42
"509-Callum-Pkwy,-Celina,-TX-75009","509 Callum Pkwy, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2642.0,4879,2026.0,549990.0,15.0,208.17,0.5415,1.0,0.0,0.0,50.9,37.8,11.6,38.4,-0.2,397
"3400-N-Preston-Lakes-Dr,-Celina,-TX-75009","3400 N Preston Lakes Dr, Celina, TX 75009",75009,Single Family,Standard,5,3.5,3922.0,202554,2011.0,1350000.0,39.0,344.21,0.0194,4.0,-9.34,3.0,5.5,53.1,84.9,38.1,65.1,397
"2632-Preakness-Pl,-Celina,-TX-75009","2632 Preakness Pl, Celina, TX 75009",75009,Single Family,Standard,4,3,2359.0,6098,2019.0,529000.0,40.0,224.25,0.3868,1.0,0.0,0.0,37.0,54.4,11.6,38.0,7.5,397
"1704-Snowdrop-Dr,-Celina,-TX-75078","1704 Snowdrop Dr, Celina, TX 75078",75078,Single Family,Standard,4,3,2778.0,6229,2020.0,599900.0,58.0,215.95,0.446,1.0,0.0,0.0,45.2,47.6,4.8,38.0,2.7,42
"531-Stefhanie-Dr,-Celina,-TX-75009","531 Stefhanie Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1390.0,10934,2004.0,349000.0,70.0,251.08,0.1271,1.0,0.0,0.0,18.6,77.8,11.6,37.9,20.4,397
"2901-Shadybrook-Dr,-Celina,-TX-75009","2901 Shadybrook Dr, Celina, TX 75009",75009,Single Family,Standard,5,4,3965.0,7802,2023.0,879000.0,29.0,221.69,0.5082,1.0,0.0,0.0,40.6,49.4,11.6,37.8,6.3,397
"2233-Pinner-Ct,-Celina,-TX-75009","2233 Pinner Ct, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,2932.0,10454,2025.0,649990.0,14.0,221.69,0.2805,21.0,-4.41,8.0,40.6,12.1,76.8,37.8,6.3,397
"616-Donegal-Dr,-Celina,-TX-75009","616 Donegal Dr, Celina, TX 75009",75009,Single Family,New Construction,4,,3193.0,,0.0,599990.0,14.0,187.91,,24.0,4.35,13.0,71.3,12.1,6.8,37.7,-9.9,397
"901-Cottontail-Way,-Celina,-TX-75009","901 Cottontail Way, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,3257.0,,2026.0,584285.0,13.0,179.39,,2.0,0.52,0.0,79.1,0.0,10.3,37.7,-14.0,397
"2749-Casa-Grande-Way,-Celina,-TX-75009","2749 Casa Grande Way, Celina, TX 75009",75009,Single Family,Standard,5,6,4241.0,12720,2016.0,1250000.0,89.0,294.74,0.3334,1.0,0.0,0.0,9.3,88.9,11.6,37.6,41.3,397
"709-Cumulus-Ct,-Celina,-TX-75009","709 Cumulus Ct, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,3608.0,,2026.0,688600.0,14.0,190.85,,1.0,0.0,0.0,68.8,12.1,11.6,37.5,-8.5,397
"4725-Farmers-Dr,-Celina,-TX-75009","4725 Farmers Dr, Celina, TX 75009",75009,Single Family,New Construction,4,3,2186.0,4792,2026.0,490256.0,37.0,224.27,0.4562,1.0,0.0,0.0,36.8,52.9,11.6,37.4,7.5,397
"2612-Gateway-Pl,-Celina,-TX-75009","2612 Gateway Pl, Celina, TX 75009",75009,Single Family,New Construction,3,,2273.0,,0.0,476990.0,13.0,209.85,,25.0,-4.98,11.0,48.6,0.0,77.8,37.4,0.6,397
"6202-Private-Rd,-902,-Celina,-TX-75009","6202 Private Rd, 902, Celina, TX 75009",75009,Single Family,Standard,3,3,1807.0,233002,2000.0,1500000.0,310.0,830.11,0.0078,2.0,0.0,0.0,0.3,99.5,11.6,37.3,298.1,397
"2421-Royal-Birkdale-St,-Celina,-TX-75009","2421 Royal Birkdale St, Celina, TX 75009",75009,Single Family,New Construction,3,2,1931.0,,2026.0,399900.0,13.0,207.09,,2.0,-0.02,1.0,51.6,0.0,69.5,37.1,-0.7,397
"750-Stefhanie-Dr,-Celina,-TX-75009","750 Stefhanie Dr, Celina, TX 75009",75009,Single Family,Standard,3,2,1766.0,10237,2005.0,374900.0,13.0,212.29,0.1725,2.0,-6.25,1.0,46.3,0.0,79.8,36.8,1.8,397
"4900-Pater-St,-Celina,-TX-76227","4900 Pater St, Celina, TX 76227",76227,Single Family,New Construction,4,4,2936.0,6125,2026.0,539960.0,100.0,183.91,0.4793,1.0,0.0,0.0,25.7,71.4,0.0,36.6,7.4,35
"721-Corner-Post-Path,-Celina,-TX-75009","721 Corner Post Path, Celina, TX 75009",75009,Single Family,Standard,4,3,2319.0,5881,2021.0,500000.0,21.0,215.61,0.3943,1.0,0.0,0.0,43.1,41.6,11.6,36.2,3.4,397
"2620-Gateway-Pl,-Celina,-TX-75009","2620 Gateway Pl, Celina, TX 75009",75009,Single Family,New Construction,4,,2903.0,,0.0,550900.0,14.0,189.77,,24.0,15.52,10.0,69.8,12.1,2.8,36.2,-9.0,397
"1729-Buck-Trl,-Celina,-TX-75009","1729 Buck Trl, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2086.0,7344,2026.0,452765.0,13.0,217.05,0.284,3.0,-9.4,1.0,42.6,0.0,85.1,36.2,4.1,397
"3944-Preston-Hills-Cir,-Celina,-TX-75009","3944 Preston Hills Cir, Celina, TX 75009",75009,Single Family,Standard,4,3,3375.0,45302,1998.0,929000.0,72.0,275.26,0.0745,1.0,0.0,0.0,12.8,79.6,11.6,36.0,32.0,397
"1920-Beeflower-St,-Celina,-TX-75009","1920 Beeflower St, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2309.0,,2026.0,427040.0,13.0,184.95,,1.0,0.0,0.0,74.8,0.0,11.6,36.0,-11.3,397
"1809-Briarcrest-Dr,-Celina,-TX-75009","1809 Briarcrest Dr, Celina, TX 75009",75009,Single Family,New Construction,5,4,3004.0,,0.0,579380.0,14.0,192.87,,1.0,0.0,0.0,65.2,12.1,11.6,35.9,-7.5,397
"6508-Everest-Dr,-Celina,-TX-76227","6508 Everest Dr, Celina, TX 76227",76227,Single Family,Standard,5,4,4020.0,7906,2023.0,648900.0,45.0,161.42,0.5085,1.0,0.0,0.0,68.6,14.3,0.0,35.9,-5.8,35
"1860-Ellington-Dr,-Celina,-TX-75009","1860 Ellington Dr, Celina, TX 75009",75009,Single Family,Standard,4,4.5,4086.0,9583,2023.0,935000.0,36.0,228.83,0.4264,1.0,0.0,0.0,32.7,52.4,11.6,35.4,9.7,397
"2519-Grinnel-Dr,-Celina,-TX-75009","2519 Grinnel Dr, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2796.0,,2026.0,599990.0,15.0,214.59,,1.0,0.0,0.0,43.8,37.8,11.6,35.3,2.9,397
"3322-Crosby-Ln,-Celina,-TX-75009","3322 Crosby Ln, Celina, TX 75009",75009,Single Family,Standard,5,5.5,4409.0,11326,2024.0,1299000.0,85.0,294.62,0.3893,5.0,30.95,2.0,9.6,87.7,1.0,35.2,41.3,397
"2625-Somerset-Ln,-Celina,-TX-75009","2625 Somerset Ln, Celina, TX 75009",75009,Single Family,Standard,4,3,2782.0,8494,2024.0,799000.0,72.0,287.2,0.3275,1.0,0.0,0.0,10.8,79.6,11.6,35.1,37.7,397
"3115-Cavalry-Way,-Celina,-TX-75009","3115 Cavalry Way, Celina, TX 75009",75009,Single Family,Standard,4,3.5,3033.0,6098,2020.0,707000.0,41.0,233.1,0.4974,1.0,0.0,0.0,29.5,55.4,11.6,35.0,11.8,397
"1733-Yellow-Rose-Ct,-Celina,-TX-75009","1733 Yellow Rose Ct, Celina, TX 75009",75009,Single Family,New Construction,4,4.5,4259.0,11761,2026.0,949000.0,13.0,222.82,0.3621,3.0,-12.05,2.0,38.0,0.0,89.4,35.0,6.9,397
"2804-Manchester-Ct,-Celina,-TX-75009","2804 Manchester Ct, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,2843.0,,2026.0,715000.0,57.0,251.49,,1.0,0.0,0.0,18.4,69.0,11.6,34.7,20.6,397
"1505-Buck-Trl,-Celina,-TX-75009","1505 Buck Trl, Celina, TX 75009",75009,Single Family,New Construction,3,2.5,2070.0,,2026.0,387515.0,13.0,187.21,,1.0,0.0,0.0,72.0,0.0,11.6,34.7,-10.2,397
"2608-Queenwood-St,-Celina,-TX-75009","2608 Queenwood St, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,3055.0,,2026.0,599990.0,14.0,196.4,,1.0,0.0,0.0,62.2,12.1,11.6,34.5,-5.8,397
"529-Overton-Ave,-Celina,-TX-75009","529 Overton Ave, Celina, TX 75009",75009,Single Family,Standard,4,3,2310.0,5706,2019.0,520000.0,26.0,225.11,0.4048,1.0,0.0,0.0,35.5,45.6,11.6,34.3,8.0,397
"2917-Genuine-Risk-Ct,-Celina,-TX-75009","2917 Genuine Risk Ct, Celina, TX 75009",75009,Single Family,New Construction,4,3,2504.0,,0.0,599900.0,14.0,239.58,,3.0,-14.29,2.0,25.7,12.1,92.4,34.3,14.9,397
"224-W-Haymaker-Rd,-Celina,-TX-75009","224 W Haymaker Rd, Celina, TX 75009",75009,Single Family,New Construction,4,3,2184.0,,2026.0,410964.0,13.0,188.17,,1.0,0.0,0.0,70.5,0.0,11.6,34.1,-9.8,397
"307-S-Louisiana-St,-Celina,-TX-75009","307 S Louisiana St, Celina, TX 75009",75009,Single Family,Standard,3,2,1277.0,5837,1940.0,350000.0,64.0,274.08,0.2188,1.0,0.0,0.0,13.4,73.3,11.6,34.0,31.4,397
"820-Cottontail-Way,-Celina,-TX-75009","820 Cottontail Way, Celina, TX 75009",75009,Single Family,New Construction,4,3,3015.0,,0.0,599000.0,14.0,198.67,,1.0,0.0,0.0,60.7,12.1,11.6,33.9,-4.7,397
"6218-Hightower-St,-Celina,-TX-76227","6218 Hightower St, Celina, TX 76227",76227,Single Family,Standard,3,2,2037.0,5750,2019.0,383000.0,112.0,188.02,0.3543,1.0,0.0,0.0,17.1,74.3,0.0,33.7,9.8,35
"3201-Autumn-Sage,-Celina,-TX-75009","3201 Autumn Sage, Celina, TX 75009",75009,Single Family,New Construction,3,,2207.0,,0.0,509990.0,13.0,231.08,,25.0,-21.54,15.0,30.5,0.0,97.7,33.3,10.8,397
