id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"280-Dave-Trl,-Prosper,-TX-75078","280 Dave Trl, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3930,9888.0,2006.0,599000,84,152.42,0.3975,3,0.76,1,20.0,9.199077179697472,747219.0,148219.0,19.8
"15933-Perdido-Creek-Trl,-Prosper,-TX-75078","15933 Perdido Creek Trl, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3311,7231.0,2016.0,558000,78,168.53,0.4579,1,0.0,0,10.0,8.886132618174951,693723.0,135723.0,19.6
"15505-City-Garden-Ln,-Prosper,-TX-75078","15505 City Garden Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3691,11848.0,2016.0,775000,208,209.97,0.3115,2,-22.11,1,10.0,9.379914355947635,959501.0,184501.0,19.2
"291-Williamsburg-Pl,-Prosper,-TX-75078","291 Williamsburg Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,5967,16270.0,2026.0,1434995,44,240.49,0.3667,8,7.41,2,0.0,9.697078200213083,1771524.0,336529.0,19.0
"2320-Lewis-Canyon-Dr,-Prosper,-TX-75078","2320 Lewis Canyon Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4127,12197.0,2016.0,750000,148,181.73,0.3384,1,0.0,0,10.0,9.40894529884324,916534.0,166534.0,18.2
"2260-Rainforest-Dr,-Prosper,-TX-75078","2260 Rainforest Dr, Prosper, TX 75078",75078,Single Family,Standard,5,6.0,4029,9148.0,2022.0,950000,49,235.79,0.4404,2,-13.63,1,4.0,9.121290555142672,1156818.0,206818.0,17.9
"1510-Chisholm-Trl,-Prosper,-TX-75078","1510 Chisholm Trl, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,4260,12981.0,2018.0,799998,67,187.79,0.3282,6,-12.57,4,8.0,9.471242028892995,972707.0,172709.0,17.8
"881-Twin-Buttes-Dr,-Prosper,-TX-75078","881 Twin Buttes Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,4165,10019.0,2012.0,719000,139,172.63,0.4157,1,0.0,0,14.0,9.212238569259263,872241.0,153241.0,17.6
"461-Highbridge-Ln,-Prosper,-TX-75078","461 Highbridge Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4486,11979.0,2022.0,940000,62,209.54,0.3745,2,-3.09,1,4.0,9.39091039573133,1136565.0,196565.0,17.3
"521-Twilight-Dr,-Prosper,-TX-75078","521 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,7.0,4895,11761.0,2025.0,1339900,50,273.73,0.4162,3,-4.29,2,1.0,9.372544251851037,1620232.0,280332.0,17.3
"2691-Compton-Ct,-Prosper,-TX-75078","2691 Compton Ct, Prosper, TX 75078",75078,Single Family,New Construction,5,6.0,4337,9017.0,2026.0,1033790,28,238.37,0.481,1,0.0,0,0.0,9.106866963499908,1250143.0,216353.0,17.3
"630-Table-Rock-Dr,-Prosper,-TX-75078","630 Table Rock Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3743,12632.0,2003.0,675000,104,180.34,0.2963,1,0.0,0,23.0,9.443988555935478,810475.0,135475.0,16.7
"15500-City-Garden-Ln,-Prosper,-TX-75078","15500 City Garden Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.0,2949,9540.0,2016.0,575000,33,194.98,0.3091,2,-1.71,1,10.0,9.163248764442333,688257.0,113257.0,16.5
"1311-Armstrong-Ln,-Prosper,-TX-75078","1311 Armstrong Ln, Prosper, TX 75078",75078,Single Family,Standard,4,5.5,4334,11456.0,2022.0,1025000,174,236.5,0.3783,1,0.0,0,4.0,9.346268889200427,1226811.0,201811.0,16.5
"560-Featherstone-Ln,-Prosper,-TX-75078","560 Featherstone Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,4838,15115.0,2018.0,975000,27,201.53,0.3201,1,0.0,0,8.0,9.623442907213558,1163764.0,188764.0,16.2
"2000-Fair-Oaks-Ln,-Prosper,-TX-75078","2000 Fair Oaks Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3718,43560.0,2005.0,1050000,90,282.41,0.0854,1,0.0,0,21.0,10.681894577046897,1251301.0,201301.0,16.1
"1321-Duke-Dr,-Prosper,-TX-75078","1321 Duke Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,4.0,3960,13068.0,2024.0,889950,10,224.73,0.303,1,0.0,0,2.0,9.477921772720961,1059026.0,169076.0,16.0
"1218-Chandler-Cir,-Prosper,-TX-75078","1218 Chandler Cir, Prosper, TX 75078",75078,Single Family,Standard,4,3.0,2657,44213.0,1998.0,769000,5,289.42,0.0601,1,0.0,0,28.0,10.696774142468731,912549.0,143549.0,15.7
"761-Arrowhead-Dr,-Prosper,-TX-75078","761 Arrowhead Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4341,11326.0,2005.0,769000,47,177.15,0.3833,2,-5.53,1,21.0,9.33485624667375,910052.0,141052.0,15.5
"5621-Crestwood-Dr,-Prosper,-TX-75078","5621 Crestwood Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2.0,1851,6011.0,2009.0,360000,68,194.49,0.3079,1,0.0,0,17.0,8.701346403039162,425682.0,65682.0,15.4
"1140-Norfolk-Dr,-Prosper,-TX-75078","1140 Norfolk Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.0,3807,10411.0,2016.0,749000,4,196.74,0.3657,1,0.0,0,10.0,9.250618218474752,882134.0,133134.0,15.1
"851-White-River-Dr,-Prosper,-TX-75078","851 White River Dr, Prosper, TX 75078",75078,Single Family,Standard,6,4.0,3663,10890.0,2010.0,699000,19,190.83,0.3364,2,-1.55,1,16.0,9.295600215927006,823804.0,124804.0,15.1
"1001-Jessica-Ln,-Prosper,-TX-75078","1001 Jessica Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4668,14810.0,2014.0,975000,144,208.87,0.3152,1,0.0,0,12.0,9.603057907261844,1144638.0,169638.0,14.8
"1600-Wichita-Dr,-Prosper,-TX-75078","1600 Wichita Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4637,14070.0,2018.0,1000000,96,215.66,0.3296,1,0.0,0,8.0,9.551800150108434,1170613.0,170613.0,14.6
"2412-Grant-Park-Way,-Prosper,-TX-75078","2412 Grant Park Way, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2704,5793.0,2016.0,509900,153,188.57,0.4668,1,0.0,0,10.0,8.664405571096625,596467.0,86567.0,14.5
"16005-Crosslake-Ct,-Prosper,-TX-75078","16005 Crosslake Ct, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2234,6578.0,2014.0,439900,104,196.91,0.3396,1,0.0,0,12.0,8.791486026749002,513902.0,74002.0,14.4
