id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts
"225-Meadow-Ridge-Dr,-Anna,-TX-75409","225 Meadow Ridge Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1663,7841,2013,285500,19,171.68,0.2121,1,0.0,0
"1301-Oak-Hollow-Ln,-Anna,-TX-75409","1301 Oak Hollow Ln, Anna, TX 75409",75409,Single Family,Standard,4,2,1888,6098,2004,358990,18,190.14,0.3096,1,0.0,0
"13399-Briarcove-Rd,-Anna,-TX-75409","13399 Briarcove Rd, Anna, TX 75409",75409,Single Family,Standard,4,2,2770,478332,1984,939000,16,338.99,0.0058,1,0.0,0
"1625-White-Oak-Rd,-Anna,-TX-75409","1625 White Oak Rd, Anna, TX 75409",75409,Single Family,Standard,3,2,1237,6098,2002,275000,16,222.31,0.2029,1,0.0,0
"2628-Glacier-Rd,-Anna,-TX-75409","2628 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,4,2,1689,,2026,319890,15,189.4,,4,-11.35,2
"1103-Foxtail-Dr,-Anna,-TX-75409","1103 Foxtail Dr, Anna, TX 75409",75409,Single Family,Standard,3,2,1607,7231,2017,304900,15,189.73,0.2222,1,0.0,0
"1509-Kadynce-Ln,-Anna,-TX-75409","1509 Kadynce Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,3004,7405,2026,491520,15,163.62,0.4057,1,0.0,0
"1509-Xavier-St,-Anna,-TX-75409","1509 Xavier St, Anna, TX 75409",75409,Single Family,New Construction,3,3,2449,,,427900,15,174.72,,4,-4.89,2
"1624-Cydney-Ln,-Anna,-TX-75409","1624 Cydney Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,2763,7405,2026,431920,15,156.32,0.3731,1,0.0,0
"1712-Amber-Gate-Dr,-Anna,-TX-75409","1712 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,4,3270,,2026,507625,14,155.24,,1,0.0,0
"1708-Amber-Gate-Dr,-Anna,-TX-75409","1708 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2,1762,,2026,407124,14,231.06,,1,0.0,0
"1812-Amber-Gate-Dr,-Anna,-TX-75409","1812 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3,2887,,2026,504089,14,174.61,,1,0.0,0
"1701-Amber-Gate-Dr,-Anna,-TX-75409","1701 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,2,1762,,2026,446436,14,253.37,,1,0.0,0
"1601-Josiah-Dr,-Anna,-TX-75409","1601 Josiah Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2793,,,425990,14,152.52,,25,2.65,13
"1728-Gardendale-Hollow-Ln,-Anna,-TX-75409","1728 Gardendale Hollow Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3,2260,5227,2026,379517,14,167.93,0.4324,1,0.0,0
"1804-Hickory-Chase-Ln,-Anna,-TX-75409","1804 Hickory Chase Ln, Anna, TX 75409",75409,Single Family,New Construction,4,,3695,,,534990,14,144.79,,25,17.07,10
"609-Amenduni-Ln,-Anna,-TX-75409","609 Amenduni Ln, Anna, TX 75409",75409,Single Family,New Construction,5,5,3503,,,529000,14,151.01,,2,-17.21,1
"1601-Cydney-Ln,-Anna,-TX-75409","1601 Cydney Ln, Anna, TX 75409",75409,Single Family,New Construction,5,4,3095,,,444990,14,143.78,,2,-2.2,1
"2629-Glacier-Rd,-Anna,-TX-75409","2629 Glacier Rd, Anna, TX 75409",75409,Single Family,New Construction,3,2,1507,,2026,329140,14,218.41,,2,-0.9,1
"1505-Kadynce-Ln,-Anna,-TX-75409","1505 Kadynce Ln, Anna, TX 75409",75409,Single Family,New Construction,4,3,3367,7405,2026,503060,14,149.41,0.4547,1,0.0,0
"3217-Cross-Shore-Dr,-Anna,-TX-75409","3217 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,3430,,,566990,14,165.3,,25,3.09,13
"2509-Freeman-St,-Anna,-TX-75409","2509 Freeman St, Anna, TX 75409",75409,Single Family,New Construction,3,2,1668,,2026,349990,14,209.83,,8,-3.97,3
"1000-Cross-Shore-Dr,-Anna,-TX-75409","1000 Cross Shore Dr, Anna, TX 75409",75409,Single Family,New Construction,3,,1464,,,268999,14,183.74,,25,-23.8,11
"2929-Olympic-Dr,-Anna,-TX-75409","2929 Olympic Dr, Anna, TX 75409",75409,Single Family,New Construction,4,,2351,,,355560,14,151.24,,25,9.48,11
"2706-Weston-Way,-Anna,-TX-75409","2706 Weston Way, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2331,,2024,377990,14,162.16,,24,9.25,12
"2221-Crockett-Way,-Anna,-TX-75409","2221 Crockett Way, Anna, TX 75409",75409,Single Family,New Construction,4,3.5,2448,,,357990,14,146.24,,1,0.0,0
"2124-Chloe-Ln,-Anna,-TX-75409","2124 Chloe Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,1841,,,299990,14,162.95,,2,-20.0,1
"2220-Chloe-Ln,-Anna,-TX-75409","2220 Chloe Ln, Anna, TX 75409",75409,Single Family,New Construction,3,2.5,2223,,,331990,14,149.34,,1,0.0,0
