id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"3588-County-Rd,-417,-Anna,-TX-75409","3588 County Rd, 417, Anna, TX 75409",75409,Single Family,Standard,3,2.0,1726,87120.0,1997.0,450000,22,260.72,0.0198,1,0.0,0,29.0,11.375041757606843,419106.0,-30894.0,-7.4
"103-Charleston-Dr,-Anna,-TX-75409","103 Charleston Dr, Anna, TX 75409",75409,Single Family,Standard,3,2.0,1222,7405.0,2003.0,285000,207,233.22,0.165,1,0.0,0,23.0,8.909910726701899,264988.0,-20012.0,-7.6
"1316-Tree-Shadow-Ln,-Anna,-TX-75409","1316 Tree Shadow Ln, Anna, TX 75409",75409,Single Family,Standard,4,2.5,3014,7144.0,2022.0,515000,97,170.87,0.4219,1,0.0,0,4.0,8.874028122556336,477452.0,-37548.0,-7.9
"3120-Creek-Meadow-Dr,-Anna,-TX-75409","3120 Creek Meadow Dr, Anna, TX 75409",75409,Single Family,Standard,4,3.0,3192,10890.0,2022.0,575000,79,180.14,0.2931,1,0.0,0,4.0,9.295600215927006,532480.0,-42520.0,-8.0
"2009-Amber-Gate-Dr,-Anna,-TX-75409","2009 Amber Gate Dr, Anna, TX 75409",75409,Single Family,New Construction,4,3.0,2759,7200.0,2025.0,489423,4,177.39,0.3832,1,0.0,0,1.0,8.881836305004146,451710.0,-37713.0,-8.3
"3101-Summer-Rain-Ln,-Anna,-TX-75409","3101 Summer Rain Ln, Anna, TX 75409",75409,Single Family,Standard,4,3.5,2612,5663.0,2024.0,451900,54,173.01,0.4612,1,0.0,0,2.0,8.641709066113805,417072.0,-34828.0,-8.4
"313-Tate-Ln,-Anna,-TX-75409","313 Tate Ln, Anna, TX 75409",75409,Single Family,Standard,4,3.0,3314,7710.0,2022.0,569500,42,171.85,0.4298,1,0.0,0,4.0,8.950273466557375,524797.0,-44703.0,-8.5
"175-Pecan-Hollow-Cir,-Anna,-TX-75409","175 Pecan Hollow Cir, Anna, TX 75409",75409,Single Family,Standard,3,2.5,2377,49136.0,2007.0,529000,35,222.55,0.0484,2,-8.0,1,19.0,10.802347242680604,487074.0,-41926.0,-8.6
"2325-Cambridge-Ave,-Anna,-TX-75409","2325 Cambridge Ave, Anna, TX 75409",75409,Single Family,Standard,3,2.0,1964,7667.0,2021.0,389000,54,198.07,0.2562,1,0.0,0,5.0,8.944680683558895,357869.0,-31131.0,-8.7
"3421-Longfellow-Ave,-Anna,-TX-75409","3421 Longfellow Ave, Anna, TX 75409",75409,Single Family,New Construction,4,2.5,2323,5798.0,2025.0,421709,9,181.54,0.4007,1,0.0,0,1.0,8.6652683094816,387898.0,-33811.0,-8.7
"3112-Greymoore-Dr,-Anna,-TX-75409","3112 Greymoore Dr, Anna, TX 75409",75409,Single Family,Standard,4,3.0,2519,7318.0,2022.0,455000,86,180.63,0.3442,1,0.0,0,4.0,8.898092345579153,417199.0,-37801.0,-9.1
"1312-Huntington-Dr,-Anna,-TX-75409","1312 Huntington Dr, Anna, TX 75409",75409,Single Family,New Construction,5,3.0,2168,6578.0,2026.0,414990,9,191.42,0.3296,1,0.0,0,0.0,8.791486026749002,379979.0,-35011.0,-9.2
