id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,age,logLot,predictedPrice,residual,residualPct
"1306-Cypress-Creek-Way,-Celina,-TX-75009","1306 Cypress Creek Way, Celina, TX 75009",75009,Single Family,Standard,4,4.0,3319,9148.0,2015.0,789000,13,237.72,0.3628,2,-11.84,1,11.0,9.121290555142672,709150.0,-79850.0,-11.3
"1704-Snowdrop-Dr,-Celina,-TX-75078","1704 Snowdrop Dr, Celina, TX 75078",75078,Single Family,Standard,4,3.0,2778,6229.0,2020.0,599900,58,215.95,0.446,1,0.0,0,6.0,8.736971085254146,539172.0,-60728.0,-11.3
"2815-Hackberry-Creek-Trl,-Celina,-TX-75078","2815 Hackberry Creek Trl, Celina, TX 75078",75078,Single Family,Standard,4,2.0,1886,6273.0,2019.0,450000,76,238.6,0.3007,1,0.0,0,7.0,8.744009988096744,403650.0,-46350.0,-11.5
"3910-Faulkner-Ave,-Celina,-TX-76227","3910 Faulkner Ave, Celina, TX 76227",76227,Single Family,Standard,4,2.0,2069,5868.0,2023.0,385000,70,186.08,0.3526,1,0.0,0,3.0,8.677269139262872,345114.0,-39886.0,-11.6
"17009-Flagstone-Dr,-Celina,-TX-75009","17009 Flagstone Dr, Celina, TX 75009",75009,Single Family,Standard,4,2.5,2637,6621.0,2022.0,549000,54,208.19,0.3983,3,-12.16,2,4.0,8.798001694924846,492035.0,-56965.0,-11.6
"2901-Shadybrook-Dr,-Celina,-TX-75009","2901 Shadybrook Dr, Celina, TX 75009",75009,Single Family,Standard,5,4.0,3965,7802.0,2023.0,879000,29,221.69,0.5082,1,0.0,0,3.0,8.962135390066601,785638.0,-93362.0,-11.9
"805-Isabel-St,-Celina,-TX-75009","805 Isabel St, Celina, TX 75009",75009,Single Family,Standard,4,3.5,2662,4356.0,2023.0,567000,78,213.0,0.6111,1,0.0,0,3.0,8.37930948405285,506125.0,-60875.0,-12.0
"1324-Daisy-Corner-Dr,-Celina,-TX-75078","1324 Daisy Corner Dr, Celina, TX 75078",75078,Single Family,Standard,4,3.5,2916,7362.0,2018.0,678000,55,232.51,0.3961,1,0.0,0,8.0,8.904086913938967,605512.0,-72488.0,-12.0
"6038-Priory-Dr,-Celina,-TX-76227","6038 Priory Dr, Celina, TX 76227",76227,Single Family,Standard,4,2.0,1957,5750.0,2021.0,375900,51,192.08,0.3403,1,0.0,0,5.0,8.656955133791396,335614.0,-40286.0,-12.0
"435-Tommie-Lillian-Ln,-Celina,-TX-75009","435 Tommie Lillian Ln, Celina, TX 75009",75009,Single Family,Standard,4,2.0,1974,6011.0,2020.0,448000,61,226.95,0.3284,1,0.0,0,6.0,8.701346403039162,398739.0,-49261.0,-12.4
"6218-Hightower-St,-Celina,-TX-76227","6218 Hightower St, Celina, TX 76227",76227,Single Family,Standard,3,2.0,2037,5750.0,2019.0,383000,112,188.02,0.3543,1,0.0,0,7.0,8.656955133791396,340805.0,-42195.0,-12.4
"405-Hummingbird-Dr,-Celina,-TX-75009","405 Hummingbird Dr, Celina, TX 75009",75009,Single Family,Standard,4,3.0,2061,6011.0,2022.0,510000,95,247.45,0.3429,1,0.0,0,4.0,8.701346403039162,452990.0,-57010.0,-12.6
"5620-Chevalier-Way,-Celina,-TX-76227","5620 Chevalier Way, Celina, TX 76227",76227,Single Family,New Construction,4,3.5,3203,5750.0,2026.0,574970,58,179.51,0.557,1,0.0,0,0.0,8.656955133791396,510441.0,-64529.0,-12.6
"1522-Snowdrop-Dr,-Celina,-TX-75078","1522 Snowdrop Dr, Celina, TX 75078",75078,Single Family,Standard,5,4.0,2975,5968.0,2019.0,700000,61,235.29,0.4985,1,0.0,0,7.0,8.694167141883597,620031.0,-79969.0,-12.9
"2901-Adon-Springs-Ln,-Celina,-TX-75009","2901 Adon Springs Ln, Celina, TX 75009",75009,Single Family,Standard,4,3.0,3606,7797.0,2022.0,739000,55,204.94,0.4625,2,-7.62,1,4.0,8.9614943233096,654524.0,-84476.0,-12.9
"1860-Lariat-Trl,-Celina,-TX-75009","1860 Lariat Trl, Celina, TX 75009",75009,Single Family,Standard,3,3.0,3125,44823.0,2014.0,960000,47,307.2,0.0697,1,0.0,0,12.0,10.710476679519195,847714.0,-112286.0,-13.2
"201-Barn-Swallow-Dr,-Celina,-TX-75009","201 Barn Swallow Dr, Celina, TX 75009",75009,Single Family,Standard,4,3.0,3038,8451.0,2024.0,673650,79,221.74,0.3595,3,-0.19,1,2.0,9.042040056544483,593376.0,-80274.0,-13.5
"1800-Greenwich-Ln,-Celina,-TX-75009","1800 Greenwich Ln, Celina, TX 75009",75009,Single Family,New Construction,4,3.5,3206,7802.0,2026.0,724900,14,226.11,0.4109,1,0.0,0,0.0,8.962135390066601,638395.0,-86505.0,-13.6
"3744-Highland-Bayou-Dr,-Celina,-TX-75078","3744 Highland Bayou Dr, Celina, TX 75078",75078,Single Family,Standard,4,2.5,3102,6229.0,2022.0,620000,19,199.87,0.498,1,0.0,0,4.0,8.736971085254146,545908.0,-74092.0,-13.6
"4038-Heritage-Trl,-Celina,-TX-75009","4038 Heritage Trl, Celina, TX 75009",75009,Single Family,Standard,6,4.0,4296,43996.0,1997.0,1350000,47,314.25,0.0976,1,0.0,0,29.0,10.691853999677008,1185627.0,-164373.0,-13.9
"4138-Patterson-Ln,-Celina,-TX-75009","4138 Patterson Ln, Celina, TX 75009",75009,Single Family,Standard,4,3.0,2478,5489.0,2018.0,550000,83,221.95,0.4514,1,0.0,0,8.0,8.610501368549889,483070.0,-66930.0,-13.9
