id,formattedAddress,zipCode,propertyType,listingType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price,daysOnMarket,pricePerSqft,lotRatio,priceEventCount,totalPriceChangePct,priceCuts,ppsfScore,domScore,cutScore,compositeScore,ppsfVsZipMedian,zipCount
"1730-Sweetwater-Ln,-Prosper,-TX-75078","1730 Sweetwater Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4714.0,13983,2017.0,1039900.0,92.0,220.6,0.3371,1.0,0.0,0.0,76.7,78.6,6.8,63.4,-14.3,473
"311-Pecan-Trl,-Prosper,-TX-75078","311 Pecan Trl, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4819.0,13939,2024.0,1389999.0,119.0,288.44,0.3457,2.0,-14.09,1.0,29.2,88.4,95.8,63.2,12.0,473
"16416-Toledo-Bend-Ct,-Prosper,-TX-75078","16416 Toledo Bend Ct, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,2462.0,5663,2013.0,575000.0,119.0,233.55,0.4348,1.0,0.0,0.0,68.7,88.4,6.8,63.2,-9.3,473
"851-White-River-Dr,-Prosper,-TX-75078","851 White River Dr, Prosper, TX 75078",75078,Single Family,Standard,6,4,3663.0,10890,2010.0,699000.0,19.0,190.83,0.3364,2.0,-1.55,1.0,92.4,18.4,74.6,62.9,-25.9,473
"1650-Oakcrest-Dr,-Prosper,-TX-75078","1650 Oakcrest Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,2974.0,8276,2019.0,825000.0,118.0,277.4,0.3594,2.0,-3.51,1.0,37.0,87.1,78.9,62.9,7.7,473
"15813-High-Line-Dr,-Prosper,-TX-75078","15813 High Line Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2238.0,5489,2016.0,450000.0,56.0,201.07,0.4077,1.0,0.0,0.0,88.6,60.9,6.8,62.5,-21.9,473
"2610-Stonybrook-Dr,-Prosper,-TX-75078","2610 Stonybrook Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,3631.0,10890,2006.0,769000.0,75.0,211.79,0.3334,2.0,10.01,0.0,82.0,70.8,2.5,62.2,-17.7,473
"3848-Keya-Dr,-Prosper,-TX-75078","3848 Keya Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,2.5,2249.0,,0.0,387990.0,43.0,172.52,,1.0,0.0,0.0,98.1,47.6,6.8,62.1,-33.0,473
"3051-Meadow-Dell-Dr,-Prosper,-TX-75078","3051 Meadow Dell Dr, Prosper, TX 75078",75078,Single Family,Standard,3,3.5,2821.0,7841,2021.0,699990.0,216.0,248.14,0.3598,1.0,0.0,0.0,57.9,98.9,6.8,62.1,-3.6,473
"2029-Long-Park-Ave,-Prosper,-TX-75078","2029 Long Park Ave, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2248.0,6055,2017.0,500000.0,82.0,222.42,0.3713,1.0,0.0,0.0,76.1,74.2,6.8,61.6,-13.6,473
"400-Trailside-Dr,-Prosper,-TX-75078","400 Trailside Dr, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,3028.0,10019,2014.0,699990.0,99.0,231.17,0.3022,1.0,0.0,0.0,70.6,81.0,6.8,61.5,-10.2,473
"820-Dulaney-Ct,-Prosper,-TX-75078","820 Dulaney Ct, Prosper, TX 75078",75078,Townhouse,Standard,3,2.5,1886.0,2222,2023.0,400000.0,65.0,212.09,0.8488,1.0,0.0,0.0,81.6,67.0,6.8,61.5,-17.6,473
"1410-Binkley-Ave,-Prosper,-TX-75078","1410 Binkley Ave, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3411.0,12415,2021.0,1025000.0,145.0,300.5,0.2747,2.0,-8.89,1.0,22.8,93.2,89.6,60.8,16.7,473
"1713-Forest-Park-Dr,-Prosper,-TX-75078","1713 Forest Park Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2,2095.0,6621,2016.0,499000.0,117.0,238.19,0.3164,1.0,0.0,0.0,64.7,86.5,6.8,60.7,-7.5,473
"16012-Alvarado-Dr,-Prosper,-TX-75078","16012 Alvarado Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2417.0,7057,2007.0,535000.0,75.0,221.35,0.3425,2.0,0.0,0.0,76.5,70.8,6.8,60.6,-14.0,473
"1331-Cedar-Springs-Dr,-Prosper,-TX-75078","1331 Cedar Springs Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3595.0,15246,2005.0,750000.0,54.0,208.62,0.2358,1.0,0.0,0.0,85.2,59.2,6.8,60.4,-19.0,473
"1717-Tahoe-Trl,-Prosper,-TX-75078","1717 Tahoe Trl, Prosper, TX 75078",75078,Single Family,Standard,3,2,1828.0,9757,2007.0,430000.0,98.0,235.23,0.1874,1.0,0.0,0.0,67.9,80.8,6.8,60.2,-8.6,473
"921-Partridge-Rd,-Prosper,-TX-75078","921 Partridge Rd, Prosper, TX 75078",75078,Single Family,New Construction,5,,4182.0,,0.0,944000.0,27.0,225.73,,9.0,-5.51,4.0,74.0,29.2,82.2,60.0,-12.3,473
"16404-Stillhouse-Hollow-Ct,-Prosper,-TX-75078","16404 Stillhouse Hollow Ct, Prosper, TX 75078",75078,Single Family,Standard,3,2,2063.0,5489,2015.0,420000.0,49.0,203.59,0.3758,1.0,0.0,0.0,87.1,54.8,6.8,59.7,-20.9,473
"1541-Havenbrook-Ln,-Prosper,-TX-75078","1541 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3018.0,9975,2013.0,664900.0,20.0,220.31,0.3026,4.0,-8.29,2.0,77.0,20.5,88.8,59.6,-14.4,473
"920-Sabine-Dr,-Prosper,-TX-75078","920 Sabine Dr, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,3551.0,9017,2017.0,1000800.0,77.0,281.84,0.3938,2.0,-12.13,1.0,34.2,72.3,93.7,59.5,9.5,473
"1281-Manfreda-St,-Prosper,-TX-75078","1281 Manfreda St, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2486.0,6534,2023.0,638000.0,249.0,256.64,0.3805,1.0,0.0,0.0,51.2,99.6,6.8,59.2,-0.3,473
"4250-Mill-Branch-Dr,-Prosper,-TX-75078","4250 Mill Branch Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,3895.0,10411,2021.0,875000.0,19.0,224.65,0.3741,5.0,-12.41,3.0,75.3,18.4,93.9,59.1,-12.8,473
"870-Sagebrush-Dr,-Prosper,-TX-75078","870 Sagebrush Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3864.0,10019,2014.0,730000.0,42.0,188.92,0.3857,1.0,0.0,0.0,93.0,44.8,6.8,58.9,-26.6,473
"591-Lost-Creek-Dr,-Prosper,-TX-75078","591 Lost Creek Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4,4124.0,10019,2012.0,785000.0,42.0,190.35,0.4116,1.0,0.0,0.0,92.8,44.8,6.8,58.8,-26.1,473
"16116-Plum-Ct,-Prosper,-TX-75078","16116 Plum Ct, Prosper, TX 75078",75078,Single Family,Standard,4,3,2396.0,6229,2017.0,519900.0,61.0,216.99,0.3847,1.0,0.0,0.0,78.4,63.0,6.8,58.7,-15.7,473
"1461-Ramsbury-Ln,-Prosper,-TX-75078","1461 Ramsbury Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,4225.0,12197,2017.0,949900.0,65.0,224.83,0.3464,1.0,0.0,0.0,74.8,67.0,6.8,58.5,-12.7,473
"4090-Pequin-Dr,-Prosper,-TX-75078","4090 Pequin Dr, Prosper, TX 75078",75078,Townhouse,Standard,3,3,2078.0,2788,2017.0,450000.0,58.0,216.55,0.7453,1.0,0.0,0.0,78.9,61.9,6.8,58.5,-15.9,473
"3093-Eleanor-Dr,-Prosper,-TX-75078","3093 Eleanor Dr, Prosper, TX 75078",75078,Single Family,New Construction,3,,2301.0,,0.0,577990.0,47.0,251.19,,24.0,-2.86,11.0,55.0,52.2,77.2,58.4,-2.4,473
"2841-Meadow-Ridge-Dr,-Prosper,-TX-75078","2841 Meadow Ridge Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5,5442.0,12632,2008.0,1249000.0,69.0,229.51,0.4308,1.0,0.0,0.0,72.1,69.6,6.8,58.1,-10.9,473
"1011-Three-Rivers-Dr,-Prosper,-TX-75078","1011 Three Rivers Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4572.0,21344,2005.0,1050000.0,68.0,229.66,0.2142,1.0,0.0,0.0,71.9,68.3,6.8,57.6,-10.8,473
"4251-Mesa-Dr,-Prosper,-TX-75078","4251 Mesa Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5,4273.0,10019,2014.0,999999.0,77.0,234.03,0.4265,1.0,0.0,0.0,68.5,72.3,6.8,57.5,-9.1,473
"2331-Rolling-Vista-Ln,-Prosper,-TX-75078","2331 Rolling Vista Ln, Prosper, TX 75078",75078,Single Family,Standard,5,5,3989.0,9148,2022.0,949900.0,90.0,238.13,0.4361,1.0,0.0,0.0,64.9,76.7,6.8,57.4,-7.5,473
"830-Dover-Dr,-Prosper,-TX-75078","830 Dover Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3025.0,8538,2019.0,700000.0,69.0,231.4,0.3543,1.0,0.0,0.0,70.4,69.6,6.8,57.4,-10.1,473
"2831-Winfrey-Point-St,-Prosper,-TX-75078","2831 Winfrey Point St, Prosper, TX 75078",75078,Single Family,New Construction,4,4,3438.0,6098,2026.0,799000.0,26.0,232.4,0.5638,2.0,-5.89,1.0,69.1,27.3,83.7,57.4,-9.7,473
"2541-Forestbrook-Dr,-Prosper,-TX-75078","2541 Forestbrook Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3882.0,8276,2024.0,999000.0,148.0,257.34,0.4691,1.0,0.0,0.0,50.3,93.7,6.8,56.8,-0.1,473
"4020-Gambel-Rd,-Prosper,-TX-75078","4020 Gambel Rd, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4298.0,9932,2024.0,1069000.0,112.0,248.72,0.4327,1.0,0.0,0.0,56.9,85.4,6.8,56.8,-3.4,473
"821-Kiowa-Dr,-Prosper,-TX-75078","821 Kiowa Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4187.0,11326,2007.0,929900.0,55.0,222.09,0.3697,1.0,0.0,0.0,76.3,60.3,6.8,56.8,-13.7,473
"920-Waterview-Dr,-Prosper,-TX-75078","920 Waterview Dr, Prosper, TX 75078",75078,Single Family,Standard,5,3.5,4490.0,9017,2020.0,800000.0,30.0,178.17,0.4979,1.0,0.0,0.0,97.0,33.6,6.8,56.8,-30.8,473
"2890-Bluegill-Ln,-Prosper,-TX-75078","2890 Bluegill Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3448.0,6621,2020.0,795000.0,19.0,230.57,0.5208,3.0,-9.14,2.0,71.0,18.4,90.3,56.5,-10.5,473
"4350-Bristleleaf-Ln,-Prosper,-TX-75078","4350 Bristleleaf Ln, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3783.0,12066,2016.0,1075000.0,82.0,284.17,0.3135,2.0,-2.27,1.0,31.7,74.2,76.3,55.5,10.4,473
"2901-Lakeview-Dr,-Prosper,-TX-75078","2901 Lakeview Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,5412.0,44431,2005.0,1799000.0,124.0,332.41,0.1218,3.0,-14.13,2.0,11.4,89.0,96.0,55.5,29.1,473
"1225-Chandler-Cir,-Prosper,-TX-75078","1225 Chandler Cir, Prosper, TX 75078",75078,Single Family,Standard,4,2.5,3091.0,78147,2005.0,1169900.0,180.0,378.49,0.0396,2.0,-24.52,1.0,3.2,97.5,99.4,55.4,47.0,473
"2351-Glen-Heather-Ln,-Prosper,-TX-75078","2351 Glen Heather Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3918.0,6970,2022.0,850000.0,47.0,216.95,0.5621,1.0,0.0,0.0,78.6,52.2,6.8,55.0,-15.7,473
"930-Shooting-Star-Dr,-Prosper,-TX-75078","930 Shooting Star Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,,3517.0,,0.0,927990.0,45.0,263.86,,12.0,-5.31,5.0,46.3,51.0,81.6,55.0,2.5,473
"1160-Arlong-Park-Dr,-Prosper,-TX-75078","1160 Arlong Park Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4014.0,,2026.0,1064900.0,41.0,265.3,,3.0,-14.19,2.0,45.2,43.6,96.2,54.8,3.0,473
"4351-Berylline-Ln,-Prosper,-TX-75078","4351 Berylline Ln, Prosper, TX 75078",75078,Single Family,Standard,6,4.5,3764.0,10106,2024.0,879000.0,62.0,233.53,0.3725,1.0,0.0,0.0,68.9,63.8,6.8,54.7,-9.3,473
"660-Neale-St,-Prosper,-TX-75078","660 Neale St, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4212.0,12763,2022.0,1089800.0,40.0,258.74,0.33,3.0,-7.64,2.0,49.5,42.3,87.5,54.6,0.5,473
"2150-Bryn-Mawr-Dr,-Prosper,-TX-75078","2150 Bryn Mawr Dr, Prosper, TX 75078",75078,Single Family,Standard,4,5.5,4492.0,10454,2021.0,1325000.0,102.0,294.97,0.4297,3.0,-1.47,1.0,24.9,81.2,74.4,54.5,14.6,473
"9A-Rhea-Mills-Cir,-Prosper,-TX-75078","9A Rhea Mills Cir, Prosper, TX 75078",75078,Single Family,Standard,3,2,2391.0,43560,1985.0,625000.0,138.0,261.4,0.0549,3.0,0.81,1.0,47.8,91.1,5.7,54.5,1.5,473
"1430-Havenbrook-Ln,-Prosper,-TX-75078","1430 Havenbrook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2749.0,10019,2016.0,635000.0,55.0,230.99,0.2744,1.0,0.0,0.0,70.8,60.3,6.8,54.3,-10.3,473
"1561-Pepperdine-Pl,-Prosper,-TX-75078","1561 Pepperdine Pl, Prosper, TX 75078",75078,Single Family,New Construction,5,4,3941.0,12502,2026.0,924000.0,22.0,234.46,0.3152,2.0,-2.73,1.0,68.1,23.7,77.0,54.3,-8.9,473
"4180-Silver-Spur-Dr,-Prosper,-TX-75078","4180 Silver Spur Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,3492.0,7275,2021.0,945000.0,174.0,270.62,0.48,1.0,0.0,0.0,41.9,96.4,6.8,53.9,5.1,473
"691-Morning-Star-Ln,-Prosper,-TX-75078","691 Morning Star Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,6.5,4405.0,,2025.0,1247990.0,50.0,283.31,,16.0,-19.05,7.0,32.6,56.0,98.3,53.9,10.0,473
"2058-Wimberley-Dr,-Prosper,-TX-75078","2058 Wimberley Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2532.0,6098,2024.0,599000.0,13.0,236.57,0.4152,4.0,-23.22,3.0,66.4,11.6,99.2,53.8,-8.1,473
"1641-Cottonwood-Trl,-Prosper,-TX-75078","1641 Cottonwood Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,3618.0,11761,2020.0,949900.0,125.0,262.55,0.3076,1.0,0.0,0.0,47.1,89.2,6.8,53.8,2.0,473
"303-E-6th-St,-Prosper,-TX-75078","303 E 6th St, Prosper, TX 75078",75078,Single Family,Standard,3,2,1718.0,12197,1984.0,459900.0,152.0,267.69,0.1409,1.0,0.0,0.0,43.1,94.1,6.8,53.7,4.0,473
"1332-Hudson-Ln,-Prosper,-TX-75078","1332 Hudson Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3183.0,7841,2016.0,669000.0,39.0,210.18,0.4059,1.0,0.0,0.0,83.7,41.6,6.8,53.6,-18.4,473
"1181-Saint-Peter-Ln,-Prosper,-TX-75078","1181 Saint Peter Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3790.0,15246,2020.0,899000.0,62.0,237.2,0.2486,1.0,0.0,0.0,66.2,63.8,6.8,53.5,-7.9,473
"521-Twilight-Dr,-Prosper,-TX-75078","521 Twilight Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,7,4895.0,11761,2025.0,1339900.0,50.0,273.73,0.4162,3.0,-4.29,2.0,39.5,56.0,80.1,53.4,6.3,473
"1031-Fox-Bend-Way,-Prosper,-TX-75078","1031 Fox Bend Way, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4933.0,16771,2013.0,1074999.0,12.0,217.92,0.2941,2.0,-0.46,1.0,77.8,10.4,73.6,53.4,-15.4,473
"15513-Bryant-Park-Ave,-Prosper,-TX-75078","15513 Bryant Park Ave, Prosper, TX 75078",75078,Single Family,Standard,4,3,2930.0,8015,2016.0,625000.0,42.0,213.31,0.3656,1.0,0.0,0.0,80.5,44.8,6.8,53.3,-17.2,473
"921-Gladewater-Dr,-Prosper,-TX-75078","921 Gladewater Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4,2770.0,6970,2020.0,679000.0,77.0,245.13,0.3974,1.0,0.0,0.0,58.8,72.3,6.8,53.1,-4.8,473
"4100-Old-Rosebud-Ln,-Prosper,-TX-75078","4100 Old Rosebud Ln, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,4824.0,11108,2022.0,1200000.0,83.0,248.76,0.4343,1.0,0.0,0.0,56.7,75.1,6.8,53.1,-3.4,473
"1310-Crescent-Ln,-Prosper,-TX-75078","1310 Crescent Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,3598.0,6621,2022.0,835000.0,53.0,232.07,0.5434,1.0,0.0,0.0,69.6,58.4,6.8,53.1,-9.9,473
"15713-Canyon-Rdg,-Prosper,-TX-75078","15713 Canyon Rdg, Prosper, TX 75078",75078,Single Family,Standard,4,3,2926.0,6098,2016.0,599000.0,34.0,204.72,0.4798,1.0,0.0,0.0,86.5,36.6,6.8,53.1,-20.5,473
"2721-Rotherham-St,-Prosper,-TX-75078","2721 Rotherham St, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,2873.0,8494,2023.0,759990.0,128.0,264.53,0.3382,1.0,0.0,0.0,45.5,89.4,6.8,53.1,2.7,473
"15920-Alvarado-Dr,-Prosper,-TX-75078","15920 Alvarado Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2431.0,4400,2006.0,419000.0,20.0,172.36,0.5525,1.0,0.0,0.0,98.3,20.5,6.8,52.8,-33.1,473
"961-Gladewater-Dr,-Prosper,-TX-75078","961 Gladewater Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,2936.0,6970,2020.0,729900.0,77.0,248.6,0.4212,1.0,0.0,0.0,57.5,72.3,6.8,52.5,-3.4,473
"3851-Sand-Lily-Ln,-Prosper,-TX-75078","3851 Sand Lily Ln, Prosper, TX 75078",75078,Townhouse,Standard,2,2,1559.0,3485,2021.0,425000.0,146.0,272.61,0.4473,1.0,0.0,0.0,40.8,93.4,6.8,52.4,5.9,473
"901-Fallkirk-Dr,-Prosper,-TX-75078","901 Fallkirk Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4290.0,,2026.0,975400.0,45.0,227.37,,1.0,0.0,0.0,72.9,51.0,6.8,52.0,-11.7,473
"840-Moorland-Pass-Dr,-Prosper,-TX-75078","840 Moorland Pass Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3,3258.0,7148,2021.0,795000.0,65.0,244.01,0.4558,1.0,0.0,0.0,60.0,67.0,6.8,51.8,-5.2,473
"1501-Winchester-Dr,-Prosper,-TX-75078","1501 Winchester Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,4575.0,15072,2015.0,1100000.0,62.0,240.44,0.3035,1.0,0.0,0.0,62.4,63.8,6.8,51.8,-6.6,473
"1130-Arlong-Park-Dr,-Prosper,-TX-75078","1130 Arlong Park Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4470.0,,2026.0,1199900.0,42.0,268.43,,3.0,-6.23,2.0,42.7,44.8,84.6,51.8,4.3,473
"2491-Meadowbrook-Blvd,-Prosper,-TX-75078","2491 Meadowbrook Blvd, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3499.0,8276,2020.0,850000.0,63.0,242.93,0.4228,1.0,0.0,0.0,60.7,66.0,6.8,51.7,-5.7,473
"3941-Dalea-Dr,-Prosper,-TX-75078","3941 Dalea Dr, Prosper, TX 75078",75078,Townhouse,Standard,2,2,1379.0,2788,2019.0,450000.0,110.0,326.32,0.4946,2.0,-5.26,1.0,13.1,83.7,81.4,51.5,26.7,473
"12B-Rhea-Mills-Cir,-Prosper,-TX-75078","12B Rhea Mills Cir, Prosper, TX 75078",75078,Single Family,Standard,3,2.5,2268.0,,1984.0,499000.0,41.0,220.02,,1.0,0.0,0.0,77.2,43.6,6.8,51.3,-14.5,473
"560-Featherstone-Ln,-Prosper,-TX-75078","560 Featherstone Ln, Prosper, TX 75078",75078,Single Family,Standard,5,4,4838.0,15115,2018.0,975000.0,27.0,201.53,0.3201,1.0,0.0,0.0,88.4,29.2,6.8,51.3,-21.7,473
"1001-Willowgate-Dr,-Prosper,-TX-75078","1001 Willowgate Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3812.0,16117,2002.0,698990.0,20.0,183.37,0.2365,1.0,0.0,0.0,94.9,20.5,6.8,51.2,-28.8,473
"810-Country-Brook-Ln,-Prosper,-TX-75078","810 Country Brook Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3,2981.0,11500,2019.0,825000.0,42.0,276.75,0.2592,3.0,-10.81,2.0,37.4,44.8,92.4,51.0,7.5,473
"4630-Summerville-Ln,-Prosper,-TX-75078","4630 Summerville Ln, Prosper, TX 75078",75078,Single Family,Standard,4,5,3871.0,12023,2022.0,1350000.0,103.0,348.75,0.322,2.0,-17.93,1.0,5.9,81.8,97.9,50.9,35.4,473
"971-Fallkirk-Dr,-Prosper,-TX-75078","971 Fallkirk Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,5,4231.0,,2026.0,983190.0,46.0,232.38,,1.0,0.0,0.0,69.3,51.6,6.8,50.6,-9.7,473
"Bridges-Drive-&-Crescent-Ln,-Prosper,-TX-75078","Bridges Drive & Crescent Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,,3422.0,,0.0,778990.0,43.0,227.64,,1.0,0.0,0.0,72.5,47.6,6.8,50.6,-11.6,473
"2201-Arbol-Way,-Prosper,-TX-75078","2201 Arbol Way, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,4445.0,10106,2013.0,810000.0,18.0,182.23,0.4398,1.0,0.0,0.0,95.6,17.8,6.8,50.6,-29.2,473
"850-Woodview-Dr,-Prosper,-TX-75078","850 Woodview Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2,2110.0,8102,2009.0,579000.0,132.0,274.41,0.2604,1.0,0.0,0.0,38.7,90.5,6.8,50.4,6.6,473
"182-Springbrook-Dr,-Prosper,-TX-75078","182 Springbrook Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,4053.0,10019,2012.0,824900.0,26.0,203.53,0.4045,1.0,0.0,0.0,87.3,27.3,6.8,50.2,-21.0,473
"831-Orchard-Dr,-Prosper,-TX-75078","831 Orchard Dr, Prosper, TX 75078",75078,Single Family,Standard,5,4.5,3880.0,7797,2019.0,836000.0,34.0,215.46,0.4976,1.0,0.0,0.0,79.7,36.6,6.8,50.0,-16.3,473
"991-Caribou-Dr,-Prosper,-TX-75078","991 Caribou Dr, Prosper, TX 75078",75078,Single Family,Standard,3,3,3226.0,14810,2012.0,874900.0,113.0,271.2,0.2178,1.0,0.0,0.0,41.4,85.6,6.8,50.0,5.3,473
"2720-Acie-Ln,-Prosper,-TX-75078","2720 Acie Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,5.5,4065.0,,2026.0,968705.0,14.0,238.3,,2.0,-4.81,1.0,64.5,13.5,81.0,49.9,-7.4,473
"2971-Mockingbird-Ln,-Prosper,-TX-75078","2971 Mockingbird Ln, Prosper, TX 75078",75078,Single Family,New Construction,5,,3505.0,,0.0,924900.0,34.0,263.88,,5.0,-5.13,2.0,46.1,36.6,81.2,49.8,2.5,473
"4101-Kestrel-St,-Prosper,-TX-75078","4101 Kestrel St, Prosper, TX 75078",75078,Single Family,Standard,5,4,3450.0,7013,2024.0,769000.0,6.0,222.9,0.4919,2.0,-0.13,1.0,75.7,3.2,73.2,49.8,-13.4,473
"4080-Chimney-Rock-Dr,-Prosper,-TX-75078","4080 Chimney Rock Dr, Prosper, TX 75078",75078,Single Family,Standard,5,5.5,5193.0,12589,2009.0,1250000.0,53.0,240.71,0.4125,1.0,0.0,0.0,61.7,58.4,6.8,49.6,-6.5,473
"1208-Chandler-Cir,-Prosper,-TX-75078","1208 Chandler Cir, Prosper, TX 75078",75078,Single Family,Standard,4,3,3316.0,44083,1998.0,1129999.0,117.0,340.77,0.0752,2.0,-1.74,1.0,9.5,86.5,75.3,49.6,32.3,473
"2961-Mockingbird-Ln,-Prosper,-TX-75078","2961 Mockingbird Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,,3259.0,,0.0,774000.0,50.0,237.5,,10.0,13.99,4.0,65.8,56.0,1.3,49.5,-7.8,473
"2044-Montgomery-Ln,-Prosper,-TX-75078","2044 Montgomery Ln, Prosper, TX 75078",75078,Single Family,New Construction,4,3,2600.0,6098,2025.0,615000.0,45.0,236.54,0.4264,1.0,0.0,0.0,66.6,51.0,6.8,49.2,-8.1,473
"701-Featherstone-Ln,-Prosper,-TX-75078","701 Featherstone Ln, Prosper, TX 75078",75078,Single Family,Standard,6,4,4950.0,15507,2020.0,1250000.0,67.0,252.53,0.3192,1.0,0.0,0.0,53.5,67.7,6.8,49.1,-1.9,473
"1580-Star-Creek-Dr,-Prosper,-TX-75078","1580 Star Creek Dr, Prosper, TX 75078",75078,Single Family,Standard,3,2,2105.0,9148,2018.0,575000.0,111.0,273.16,0.2301,1.0,0.0,0.0,40.2,84.8,6.8,49.1,6.1,473
"260-St-Mark-Ln,-Prosper,-TX-75078","260 St Mark Ln, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3559.0,10890,2017.0,889900.0,62.0,250.04,0.3268,1.0,0.0,0.0,56.2,63.8,6.8,49.0,-2.9,473
"1301-Packsaddle-Trl,-Prosper,-TX-75078","1301 Packsaddle Trl, Prosper, TX 75078",75078,Single Family,Standard,4,4,4290.0,10960,2013.0,899000.0,26.0,209.56,0.3914,1.0,0.0,0.0,84.6,27.3,6.8,49.0,-18.6,473
"1540-Fairmont-Dr,-Prosper,-TX-75078","1540 Fairmont Dr, Prosper, TX 75078",75078,Single Family,New Construction,4,5,4125.0,10616,2025.0,1050000.0,20.0,254.55,0.3886,3.0,-9.94,2.0,52.4,20.5,91.3,49.0,-1.1,473
"310-Orion-Dr,-Prosper,-TX-75078","310 Orion Dr, Prosper, TX 75078",75078,Single Family,New Construction,5,6.5,4663.0,,2026.0,1374300.0,50.0,294.72,,2.0,-9.07,1.0,25.2,56.0,90.1,48.9,14.5,473
"441-Centenary-Dr,-Prosper,-TX-75078","441 Centenary Dr, Prosper, TX 75078",75078,Single Family,Standard,4,3.5,3598.0,15246,2020.0,1099000.0,62.0,305.45,0.236,2.0,-6.47,1.0,20.3,63.8,85.2,48.5,18.6,473
"1950-Foxglen-Dr,-Prosper,-TX-75078","1950 Foxglen Dr, Prosper, TX 75078",75078,Single Family,Standard,4,4.5,2603.0,8102,2019.0,715000.0,111.0,274.68,0.3213,1.0,0.0,0.0,38.3,84.8,6.8,48.2,6.7,473
"961-Cliff-Creek-Dr,-Prosper,-TX-75078","961 Cliff Creek Dr, Prosper, TX 75078",75078,Single Family,Standard,5,6.5,5480.0,26223,2017.0,1999999.0,97.0,364.96,0.209,2.0,-9.05,1.0,4.4,79.7,89.9,47.9,41.7,473
